reSASC,Dollo-k,PP,Measure
0.46584440825578116,0.7014742953173936,0.5422938314084157,MP3
0.19423953006054362,0.2600819612543286,0.2340052232084156,MP3
0.6700709836303057,0.3552323708953261,0.32314679111496397,MP3
0.5879504414758485,0.5139197082862124,0.47721598043611074,MP3
0.5250249366075754,0.7012578616352201,0.456794318105174,MP3
0.4285195698739052,0.282993978366379,0.38208178648260593,MP3
0.5080082615269256,0.5099420113856005,0.48730212075865204,MP3
0.4336042538485627,0.5319296432203986,0.5046653556069264,MP3
0.6337907375643225,0.6488164665523156,0.564366137631655,MP3
0.6128009352020188,0.5276630693051547,0.504251218786805,MP3
0.6130154870543999,0.6339474158848982,0.5560560948631852,MP3
0.4522759071367305,0.40010654450250643,0.345857132387412,MP3
0.41220399142143194,0.43563790514971085,0.4134792352520623,MP3
0.6541517072798105,0.6545671782559043,0.47683756882443945,MP3
0.5357453281182095,0.40731480777094103,0.4114786626601321,MP3
0.4973460314238643,0.552734987453084,0.43814515263776005,MP3
0.36469744959322664,0.2876821331175585,0.2620987921217131,MP3
0.5634888542542833,0.4480509769344868,0.3929611528584786,MP3
0.3470122671223725,0.42876287393751117,0.38888187815253505,MP3
0.4333659165417631,0.4927981009800899,0.5199140793334235,MP3
0.5482471695875466,0.509569269874694,0.45312333063305865,MP3
0.7355060034305317,0.6679288534628623,0.535847223690412,MP3
0.5742415022375001,0.38166298773258206,0.362917606190451,MP3
0.47782859346837553,0.6442894230603711,0.5999566882614402,MP3
0.4490400683753537,0.32892520134954106,0.3929668791062935,MP3
0.3757706933989342,0.4598689321786253,0.389669882190578,MP3
0.6229814658448676,0.6333402991844692,0.5222651903159494,MP3
0.5365490862436668,0.5786870826664441,0.5030210567542248,MP3
0.5794900291006236,0.47231178365966586,0.4732018442214583,MP3
0.4894166059160251,0.29864683163362266,0.39035731569419313,MP3
0.6977517530542905,0.6260156380610434,0.5468274205065347,MP3
0.4476676807185282,0.429938929897579,0.3834811100056514,MP3
0.4351550114974549,0.5796728362877998,0.46178867548664615,MP3
0.46169001957710964,0.48367588053753935,0.5215742888922671,MP3
0.5117408657672102,0.5179537510966851,0.449950922923315,MP3
0.5851909320444523,0.6011583440146137,0.5216684656110414,MP3
0.6397559451234004,0.6191984210743486,0.5835822646557627,MP3
0.4415991433659315,0.44963873454941355,0.4153699746838009,MP3
0.4343497243340393,0.46970807150525246,0.43083669596981844,MP3
0.5876843910806175,0.6034305317324186,0.4613777707473854,MP3
0.6107608315782792,0.6208744764628906,0.5611427865862908,MP3
0.43175297573489774,0.3884691193595379,0.483144826197241,MP3
0.5001751712593168,0.4971233328325816,0.5365665975837601,MP3
0.43749373212994563,0.5266864521211455,0.4174275927789171,MP3
0.36538377036363245,0.38969329338724223,0.3628349798265949,MP3
0.24835534786805244,0.1510624471507955,0.2393495243695313,MP3
0.7029792820897334,0.561049922802343,0.5171528063491225,MP3
0.6770836872504262,0.4532997813964243,0.3968577168394838,MP3
0.37061388320824834,0.3867645863230296,0.33774703886529955,MP3
0.4289957709049927,0.3971915016086617,0.34942337924980227,MP3
