reSASC,Dollo-k,PP,Measure
0.9476678043230945,0.9422196796338672,0.9414787325149873,Different Lineages
0.9389189189189189,0.9409534127843987,0.9389189189189189,Different Lineages
0.9586690927995841,0.94272895223014,0.9438439230160822,Different Lineages
0.9406494960806271,0.9319785492520464,0.9394618834080717,Different Lineages
0.9248366013071895,0.9229926007125239,0.9375678610206297,Different Lineages
0.9000957548675391,0.9167196439923714,0.9322784810126582,Different Lineages
0.9431848492931448,0.9403794037940378,0.9464428457234212,Different Lineages
0.9395558054540344,0.9395558054540344,0.9481316229782487,Different Lineages
0.9521559362079148,0.9533923303834807,0.9503087327256688,Different Lineages
0.9348682217509845,0.9401451027811365,0.934056007226739,Different Lineages
0.9479495268138801,0.9504067173970087,0.9481865284974094,Different Lineages
0.9619308285643194,0.9604968944099379,0.9604968944099379,Different Lineages
0.9343493552168816,0.9371528792750657,0.9371528792750657,Different Lineages
0.9533181932879131,0.9488089204257476,0.9488089204257476,Different Lineages
0.9480846774193549,0.9490927419354839,0.9485887096774195,Different Lineages
0.9383003492433062,0.9376456876456877,0.9383003492433062,Different Lineages
0.9468809588667939,0.9403719912472648,0.9324287652645862,Different Lineages
0.9392735527809308,0.941909889487107,0.941909889487107,Different Lineages
0.9574683544303798,0.9574683544303798,0.9569620253164557,Different Lineages
0.9595606590114828,0.9551265981448985,0.9522380595148786,Different Lineages
0.9534288638689867,0.9552856035151202,0.9566339700567889,Different Lineages
0.948936170212766,0.9458432304038006,0.9416826003824091,Different Lineages
0.934640522875817,0.9448906120188313,0.9358552631578947,Different Lineages
0.9328493647912885,0.9270833333333334,0.944070429829104,Different Lineages
0.949060201579951,0.9414328520839008,0.9379760609357999,Different Lineages
0.9517734115845878,0.9504950495049505,0.9464874461070252,Different Lineages
0.9566346403531552,0.9557752341311133,0.95562435500516,Different Lineages
0.9498207885304658,0.9493606138107417,0.9459459459459459,Different Lineages
0.9447682486816542,0.9458784346378019,0.9436580627255065,Different Lineages
0.9617542070372259,0.9561200923787528,0.9545804464973056,Different Lineages
0.9458749343142406,0.936158940397351,0.9483938915218535,Different Lineages
0.9501541623843782,0.943093636833937,0.943093636833937,Different Lineages
0.941834451901566,0.9354657687991021,0.9378499440089586,Different Lineages
0.9523809523809524,0.9423076923076923,0.9523809523809524,Different Lineages
0.9486725663716814,0.9416243654822336,0.9416243654822336,Different Lineages
0.9465538089480049,0.9450230079922499,0.9465538089480049,Different Lineages
0.9556772908366533,0.9485000000000001,0.9485000000000001,Different Lineages
0.9563398692810458,0.9563398692810458,0.9563398692810458,Different Lineages
0.9628088426527959,0.9628088426527959,0.9600622406639004,Different Lineages
0.9581348708949612,0.9558232931726907,0.9534122387307983,Different Lineages
0.9535588086824835,0.9519716885743175,0.9511581067472307,Different Lineages
0.9468410798775396,0.9373771412524572,0.9382716049382716,Different Lineages
0.9504504504504505,0.9504504504504505,0.9504504504504505,Different Lineages
0.9636179888832744,0.9631126831733199,0.959718026183283,Different Lineages
0.9493775933609959,0.9399944180854033,0.9493775933609959,Different Lineages
0.940648905302031,0.9339347306977978,0.940121340015827,Different Lineages
0.9589829695370593,0.9603651213067499,0.9589829695370593,Different Lineages
0.9534105534105534,0.9534105534105534,0.9445438282647586,Different Lineages
0.9510377860564131,0.9403546480386888,0.9493873201917954,Different Lineages
0.958437656484727,0.9547738693467338,0.9547738693467338,Different Lineages
