reSASC,Dollo-k,PP,Measure
0.9379474940334128,0.9522351500306184,0.9251497005988023,Different Lineages
0.9544851966416261,0.9602501116569897,0.9596072305288998,Different Lineages
0.9628353433423579,0.9594494961907104,0.9584664536741215,Different Lineages
0.9461457233368532,0.937799043062201,0.9403973509933775,Different Lineages
0.9589579749324159,0.9679329057720769,0.9617647058823529,Different Lineages
0.9584799437016186,0.955785512699906,0.9584799437016186,Different Lineages
0.9403286249639664,0.9375722543352601,0.9545844044558698,Different Lineages
0.9585953878406709,0.9581689029202841,0.9581689029202841,Different Lineages
0.9390743995313415,0.938488576449912,0.939660222612771,Different Lineages
0.9649474211316976,0.9568508705526116,0.9568508705526116,Different Lineages
0.9489849036959918,0.9489849036959918,0.9489849036959918,Different Lineages
0.946576373212942,0.9477649422400802,0.9467633091727068,Different Lineages
0.9597537878787878,0.9513955726660251,0.9625059326056002,Different Lineages
0.9551637279596977,0.9541099344427636,0.9434901667911377,Different Lineages
0.9651551312649165,0.9501805054151624,0.9621698786581013,Different Lineages
0.9444173573866407,0.9528693528693527,0.9480077745383868,Different Lineages
0.9600961538461539,0.9506053268765133,0.9526341227646206,Different Lineages
0.9546065001343004,0.9512260846133118,0.9512260846133118,Different Lineages
0.954405737704918,0.9456719521705225,0.9521358723623263,Different Lineages
0.9579586877278249,0.9494451294697904,0.9586696013695281,Different Lineages
0.9466491458607097,0.9433661260303111,0.9417933927635029,Different Lineages
0.9666924864446166,0.9577897160399079,0.9563218390804598,Different Lineages
0.9533811475409837,0.9496143958868895,0.9496143958868895,Different Lineages
0.9537699504678041,0.9588202559821926,0.9588202559821926,Different Lineages
0.9609709662065683,0.9436045116390689,0.9605513307984791,Different Lineages
0.9592363261093911,0.9569254578282176,0.9459667093469911,Different Lineages
0.9477528089887639,0.9477528089887639,0.9400613325899081,Different Lineages
0.947819510965465,0.947819510965465,0.947819510965465,Different Lineages
0.9575852198803019,0.9530271398747391,0.9568382735309413,Different Lineages
0.9375921375921377,0.9110944152266466,0.9284121872677732,Different Lineages
0.9613733905579399,0.9491066594477531,0.950132625994695,Different Lineages
0.9601613716591023,0.9567417151530483,0.9601613716591023,Different Lineages
0.9484477356878381,0.9502857142857142,0.948088990302339,Different Lineages
0.9353049907578558,0.9420174741858618,0.9431877958968964,Different Lineages
0.959828856667459,0.959828856667459,0.9541587901701324,Different Lineages
0.9473064468648807,0.9473064468648807,0.9459141681363904,Different Lineages
0.956832554302997,0.9499031275947966,0.9518336070060208,Different Lineages
0.9480484522207269,0.9480484522207269,0.9483315392895587,Different Lineages
0.9549372075843388,0.9563070846704518,0.956949569495695,Different Lineages
0.952950350922797,0.952950350922797,0.9463087248322147,Different Lineages
0.9378861788617887,0.9378861788617887,0.9378861788617887,Different Lineages
0.9482175383814728,0.937582301817224,0.9449973808276585,Different Lineages
0.9432314410480349,0.9391438886023724,0.9534232629167728,Different Lineages
0.9393139841688655,0.9332621462893754,0.9374836515825269,Different Lineages
0.9364800401707256,0.9412646838290426,0.9400898652021967,Different Lineages
0.9580451821115723,0.9462714219546087,0.9593383873190904,Different Lineages
0.9671805072103431,0.9586034912718205,0.9632371083148284,Different Lineages
0.9604010025062657,0.9590409590409591,0.9552238805970149,Different Lineages
0.938183668277792,0.9411461022199277,0.9392547217968351,Different Lineages
0.9281045751633988,0.9196841818676831,0.9207732099101551,Different Lineages
