Starting SASC.
Iteration: 1
Step			Log-likelihood			Temperature
1			-27481.855050			99900.000000
1000			-27912.203460			36769.542477
2000			-23620.814194			23501.721022
3000			-25181.269522			21265.130236
4000			-25945.559666			19241.389323
5000			-26004.943015			17410.241977
6000			-26754.317681			15753.359626
7000			-22651.988790			14254.157974
8000			-24262.947256			12897.631004
9000			-25404.155671			11670.200782
10000			-25562.680422			10559.581542
11000			-27470.639496			9554.656721
12000			-22914.150558			8645.367688
13000			-22784.873255			7822.613061
14000			-22247.882835			7078.157611
15000			-27682.587680			6404.549832
16000			-25160.418886			5795.047357
17000			-23652.905974			5243.549468
18000			-23326.469601			4744.536038
19000			-22040.005815			4293.012272
20000			-20556.162964			3884.458716
21000			-24288.866298			3514.786020
22000			-26416.761117			3180.294005
23000			-23557.615168			2877.634626
24000			-26020.573133			2603.778466
25000			-22988.193983			2355.984403
26000			-24711.016085			2131.772185
27000			-21636.419040			1928.897594
28000			-21532.434962			1745.329992
29000			-23110.538418			1579.231987
30000			-24990.225646			1428.941048
31000			-25512.490560			1292.952863
32000			-20221.844968			1169.906280
33000			-17175.284139			1058.569685
34000			-24620.274146			957.828671
35000			-23313.248105			866.674888
36000			-14811.977554			784.195947
37000			-17694.367703			709.566288
38000			-12858.643233			642.038917
39000			-16173.958308			580.937931
40000			-19004.919235			525.651749
41000			-16111.195899			475.626993
42000			-12374.754099			430.362949
43000			-11787.414402			389.406552
44000			-13685.229040			352.347857
45000			-14331.958004			318.815931
46000			-13522.330710			288.475142
47000			-11731.745166			261.021797
48000			-10896.107839			236.181108
49000			-10399.104226			213.704435
50000			-11546.488191			193.366803
51000			-9399.649507			174.964643
52000			-9503.314160			158.313765
53000			-9038.395829			143.247502
54000			-8870.588822			129.615051
55000			-9478.304287			117.279962
56000			-7958.428853			106.118767
57000			-7930.309060			96.019751
58000			-6933.383428			86.881830
59000			-7483.639140			78.613537
60000			-7291.711289			71.132114
61000			-6562.181906			64.362677
62000			-5978.492001			58.237467
63000			-5545.976021			52.695176
64000			-5136.651812			47.680328
65000			-4671.856155			43.142730
66000			-4362.152976			39.036961
67000			-4063.571904			35.321926
68000			-3612.593116			31.960441
69000			-3934.244708			28.918858
70000			-3280.005235			26.166734
71000			-3299.364953			23.676522
72000			-3111.951135			21.423296
73000			-2995.723984			19.384503
74000			-2841.586730			17.539736
75000			-2781.098186			15.870530
76000			-2672.601593			14.360177
77000			-2568.905568			12.993561
78000			-2359.160603			11.757001
79000			-2209.224451			10.638121
80000			-2199.738901			9.625722
81000			-2192.485545			8.709670
82000			-2009.125500			7.880796
83000			-1926.392096			7.130803
84000			-1941.697947			6.452185
85000			-1846.713477			5.838150
86000			-1835.330817			5.282550
87000			-1842.038258			4.779825
88000			-1811.367329			4.324943
89000			-1807.607021			3.913350
90000			-1780.918511			3.540928
91000			-1595.550039			3.203948
92000			-1597.447149			2.899038
93000			-1589.858710			2.623145
94000			-1586.064490			2.373508
95000			-1584.167380			2.147628
96000			-1584.167380			1.943244
97000			-1582.270270			1.758311
98000			-1583.191573			1.590978
99000			-1573.706023			1.439569
100000			-1569.911803			1.302570
101000			-1564.220473			1.178608
102000			-1531.840633			1.066443
103000			-1531.840633			0.964953
104000			-1533.737743			0.873121
105000			-1541.326183			0.790029
106000			-1531.840633			0.714844
107000			-1531.840633			0.646814
108000			-1531.840633			0.585259
109000			-1526.149303			0.529561
110000			-1526.149303			0.479165
111000			-1526.149303			0.433564
112000			-1521.949608			0.392303
113000			-1521.949608			0.354969
114000			-1521.949608			0.321187
115000			-1521.949608			0.290621
116000			-1520.052498			0.262963
117000			-1508.669838			0.237938
118000			-1508.669838			0.215294
119000			-1508.669838			0.194805
120000			-1508.669838			0.176266
121000			-1508.669838			0.159491
122000			-1508.669838			0.144313
123000			-1508.669838			0.130579
124000			-1508.669838			0.118152
125000			-1508.669838			0.106908
126000			-1508.669838			0.096734
127000			-1508.669838			0.087528
128000			-1508.669838			0.079198
129000			-1508.669838			0.071661
130000			-1508.669838			0.064841
131000			-1508.669838			0.058671
132000			-1508.669838			0.053087
133000			-1508.669838			0.048035
134000			-1508.669838			0.043464
135000			-1508.669838			0.039327
136000			-1508.669838			0.035585
