reSASC,Dollo-k,PP,infSCITE,Measure
0.8378048780487805,0.9100346020761245,0.8506024096385543,0.8625534514355528,Ancestor-Descendant
0.5588235294117647,0.6817325800376647,0.651252408477842,0.6337760910815938,Ancestor-Descendant
0.7995570321151716,0.8377518557794273,0.8227712137486574,0.7723214285714285,Ancestor-Descendant
0.8101059494702527,0.8182559087204564,0.8146938775510203,0.8130081300813008,Ancestor-Descendant
0.8105147864184008,0.8304347826086957,0.8304347826086957,0.8304347826086957,Ancestor-Descendant
0.747638326585695,0.7390728476821191,0.7598371777476256,0.7468879668049793,Ancestor-Descendant
0.881868131868132,0.8633093525179856,0.8939292861907938,0.8939292861907938,Ancestor-Descendant
0.8678601875532822,0.8702163061564061,0.8673894912427024,0.8578595317725751,Ancestor-Descendant
0.8593252705283259,0.8675914249684742,0.8701134930643127,0.8701134930643127,Ancestor-Descendant
0.8206185567010309,0.8418024928092042,0.8351012536162007,0.866866866866867,Ancestor-Descendant
0.8134394341290894,0.8307426597582037,0.8307426597582037,0.8307426597582037,Ancestor-Descendant
0.7767584097859327,0.7631831255992331,0.7867867867867867,0.7028824833702882,Ancestor-Descendant
0.801955990220049,0.7829268292682927,0.7989821882951654,0.7332421340629274,Ancestor-Descendant
0.7738589211618258,0.8271844660194175,0.7690742624618515,0.7814702920443101,Ancestor-Descendant
0.8048484848484849,0.733173076923077,0.8005018820577163,0.7528230865746549,Ancestor-Descendant
0.7991169977924945,0.7582534611288605,0.7579185520361991,0.7683486238532109,Ancestor-Descendant
0.8179611650485437,0.7424749163879599,0.7726218097447795,0.8014440433212996,Ancestor-Descendant
0.869701726844584,0.8575851393188854,0.8595810705973623,0.8677751385589866,Ancestor-Descendant
0.8360655737704918,0.8263157894736842,0.8330341113105925,0.8234217749313815,Ancestor-Descendant
0.7943722943722943,0.825593395252838,0.814489571899012,0.814489571899012,Ancestor-Descendant
0.792354474370113,0.8275862068965517,0.8145025295109614,0.817493692178301,Ancestor-Descendant
0.8476454293628809,0.8855368234250222,0.8423963133640554,0.8487626031164069,Ancestor-Descendant
0.8336520076481835,0.8234234234234235,0.8234234234234235,0.8271251193887297,Ancestor-Descendant
0.8859154929577464,0.8947368421052632,0.8947368421052632,0.8947368421052632,Ancestor-Descendant
0.80970625798212,0.7346437346437346,0.7904040404040404,0.7451984635083226,Ancestor-Descendant
0.8382899628252788,0.8563829787234042,0.8073059360730592,0.8073059360730592,Ancestor-Descendant
0.872959545777147,0.8708333333333332,0.8478414720452937,0.8708333333333332,Ancestor-Descendant
0.7996127783155856,0.7923076923076923,0.7996127783155856,0.7806451612903225,Ancestor-Descendant
0.8310749774164409,0.8531951640759932,0.8561525129982668,0.8561525129982668,Ancestor-Descendant
0.6906019007391764,0.62109375,0.6998961578400831,0.6339712918660286,Ancestor-Descendant
0.8867924528301886,0.8318999218139173,0.8471544715447155,0.8573730862207897,Ancestor-Descendant
0.8362919132149902,0.8471953578336557,0.8471953578336557,0.8471953578336557,Ancestor-Descendant
0.8671978751660028,0.8567691301504251,0.8755020080321285,0.8768406961178046,Ancestor-Descendant
0.8263157894736842,0.8112118713932399,0.8196994991652754,0.8103896103896104,Ancestor-Descendant
0.7745358090185676,0.788874841972187,0.7473958333333334,0.7483702737940026,Ancestor-Descendant
0.8994307400379508,0.8883343730505302,0.8883343730505302,0.8700564971751413,Ancestor-Descendant
0.8643815201192251,0.8692421991084696,0.8692421991084696,0.8893905191873589,Ancestor-Descendant
0.8792270531400967,0.8504672897196262,0.8504672897196262,0.8566953797963979,Ancestor-Descendant
0.8097768331562167,0.8128342245989305,0.8128342245989305,0.8364030335861321,Ancestor-Descendant
0.817531305903399,0.8077571669477235,0.8152753108348134,0.8145519077196096,Ancestor-Descendant
0.9094736842105262,0.9007792207792208,0.9007792207792208,0.9164926931106473,Ancestor-Descendant
0.8609271523178809,0.7906197654941374,0.8223350253807107,0.8415922014622258,Ancestor-Descendant
0.8353488372093022,0.8161434977578476,0.8291316526610645,0.8295880149812734,Ancestor-Descendant
0.7970297029702971,0.7799163179916317,0.7969413763806287,0.7495621716287216,Ancestor-Descendant
0.8354186717998074,0.8148148148148148,0.7647647647647647,0.7545271629778671,Ancestor-Descendant
0.7196261682242991,0.7222222222222222,0.7264296754250387,0.6899841017488076,Ancestor-Descendant
0.8074398249452954,0.8182720953326713,0.8426610348468848,0.8426610348468848,Ancestor-Descendant
0.8158995815899582,0.7732831608654751,0.8163265306122449,0.8319838056680162,Ancestor-Descendant
0.8222222222222223,0.8115419296663661,0.7800369685767098,0.6740331491712707,Ancestor-Descendant
0.7981510015408321,0.7792012057272042,0.7852298417483045,0.8042488619119879,Ancestor-Descendant
