Starting SASC.
Iteration: 1
Step			Log-likelihood			Temperature
1			-20523.577931			99900.000000
1000			-19967.613209			36769.542477
2000			-18716.494059			23501.721022
3000			-17926.701008			21265.130236
4000			-16079.126921			19241.389323
5000			-18745.111976			17410.241977
6000			-19676.420033			15753.359626
7000			-16802.823080			14254.157974
8000			-19622.268846			12897.631004
9000			-16504.138225			11670.200782
10000			-14964.766796			10559.581542
11000			-19043.403951			9554.656721
12000			-16587.658054			8645.367688
13000			-17911.286677			7822.613061
14000			-19721.827498			7078.157611
15000			-19679.994319			6404.549832
16000			-18973.674107			5795.047357
17000			-18560.130545			5243.549468
18000			-16945.771972			4744.536038
19000			-16909.618444			4293.012272
20000			-17944.247121			3884.458716
21000			-19857.167375			3514.786020
22000			-18969.390248			3180.294005
23000			-19523.205672			2877.634626
24000			-18637.589521			2603.778466
25000			-17844.016986			2355.984403
26000			-19579.737770			2131.772185
27000			-19366.648637			1928.897594
28000			-18741.350009			1745.329992
29000			-19671.115744			1579.231987
30000			-18426.397498			1428.941048
31000			-18110.515479			1292.952863
32000			-18995.331134			1169.906280
33000			-17352.483658			1058.569685
34000			-14751.536972			957.828671
35000			-15752.727243			866.674888
36000			-17196.442678			784.195947
37000			-13782.377635			709.566288
38000			-14847.811619			642.038917
39000			-14534.401431			580.937931
40000			-12157.545336			525.651749
41000			-10716.225548			475.626993
42000			-12180.020375			430.362949
43000			-11226.650733			389.406552
44000			-11791.150921			352.347857
45000			-10486.299877			318.815931
46000			-10324.277287			288.475142
47000			-10532.985799			261.021797
48000			-10265.525545			236.181108
49000			-10951.376265			213.704435
50000			-10052.028797			193.366803
51000			-10415.010193			174.964643
52000			-9324.124962			158.313765
53000			-8083.001578			143.247502
54000			-7779.437566			129.615051
55000			-6402.625356			117.279962
56000			-7907.828231			106.118767
57000			-7855.547739			96.019751
58000			-6143.973331			86.881830
59000			-5722.782661			78.613537
60000			-5775.198005			71.132114
61000			-5547.835087			64.362677
62000			-5757.458373			58.237467
63000			-5742.668533			52.695176
64000			-4581.288275			47.680328
65000			-4465.887099			43.142730
66000			-3794.858472			39.036961
67000			-3086.661726			35.321926
68000			-2868.300557			31.960441
69000			-2595.374747			28.918858
70000			-2556.115998			26.166734
71000			-2406.050789			23.676522
72000			-2396.984532			21.423296
73000			-2312.356411			19.384503
74000			-2033.965044			17.539736
75000			-2077.598573			15.870530
76000			-1950.492204			14.360177
77000			-1952.389314			12.993561
78000			-1916.344225			11.757001
79000			-1794.929186			10.638121
80000			-1764.575426			9.625722
81000			-1646.954607			8.709670
82000			-1614.703737			7.880796
83000			-1580.620264			7.130803
84000			-1387.437579			6.452185
85000			-1383.643359			5.838150
86000			-1381.746249			5.282550
87000			-1370.363589			4.779825
88000			-1377.952029			4.324943
89000			-1334.318500			3.913350
90000			-1326.730060			3.540928
91000			-1321.038730			3.203948
92000			-1322.935840			2.899038
93000			-1319.141620			2.623145
94000			-1324.832950			2.373508
95000			-1321.038730			2.147628
96000			-1321.038730			1.943244
97000			-1319.141620			1.758311
98000			-1319.141620			1.590978
99000			-1315.347400			1.439569
100000			-1311.553180			1.302570
101000			-1275.508090			1.178608
102000			-1277.405200			1.066443
103000			-1275.508090			0.964953
104000			-1275.508090			0.873121
105000			-1273.610980			0.790029
106000			-1273.610980			0.714844
107000			-1273.610980			0.646814
108000			-1271.713870			0.585259
109000			-1269.816760			0.529561
110000			-1269.816760			0.479165
111000			-1269.816760			0.433564
112000			-1267.919650			0.392303
113000			-1267.919650			0.354969
114000			-1267.919650			0.321187
115000			-1267.919650			0.290621
116000			-1267.919650			0.262963
117000			-1267.919650			0.237938
118000			-1267.919650			0.215294
119000			-1266.022540			0.194805
120000			-1266.022540			0.176266
121000			-1266.022540			0.159491
122000			-1266.022540			0.144313
123000			-1266.022540			0.130579
124000			-1266.022540			0.118152
125000			-1266.022540			0.106908
126000			-1266.022540			0.096734
127000			-1266.022540			0.087528
128000			-1266.022540			0.079198
129000			-1266.022540			0.071661
130000			-1266.022540			0.064841
131000			-1266.022540			0.058671
132000			-1266.022540			0.053087
133000			-1266.022540			0.048035
134000			-1266.022540			0.043464
135000			-1264.125430			0.039327
136000			-1264.125430			0.035585
137000			-1264.125430			0.032198
138000			-1264.125430			0.029134
139000			-1264.125430			0.026361
140000			-1264.125430			0.023853
141000			-1264.125430			0.021583
142000			-1184.446811			0.019529
143000			-1184.446811			0.017670
144000			-1184.446811			0.015989
145000			-1180.652591			0.014467
146000			-1180.652591			0.013090
147000			-1180.652591			0.011844
148000			-1180.652591			0.010717
149000			-1180.652591			0.009697
150000			-1180.652591			0.008774
151000			-1180.652591			0.007939
152000			-1180.652591			0.007184
153000			-1180.652591			0.006500
154000			-1180.652591			0.005882
155000			-1180.652591			0.005322
156000			-1180.652591			0.004815
157000			-1180.652591			0.004357
158000			-1180.652591			0.003942
159000			-1180.652591			0.003567
160000			-1180.652591			0.003228
161000			-1180.652591			0.002921
162000			-1180.652591			0.002643
163000			-1180.652591			0.002391
164000			-1180.652591			0.002164
165000			-1180.652591			0.001958
166000			-1180.652591			0.001771
167000			-1180.652591			0.001603
168000			-1180.652591			0.001450
169000			-1180.652591			0.001312
170000			-1180.652591			0.001187
171000			-1180.652591			0.001074
Iteration: 2
Step			Log-likelihood			Temperature
1			-19416.413366			99900.000000
1000			-16090.917196			36769.542477
2000			-18442.225285			23501.721022
3000			-19956.289216			21265.130236
4000			-18573.378061			19241.389323
5000			-16062.659906			17410.241977
6000			-15947.419997			15753.359626
7000			-18832.921503			14254.157974
8000			-18626.614476			12897.631004
9000			-17332.131502			11670.200782
10000			-19384.748896			10559.581542
11000			-20659.026245			9554.656721
12000			-19869.963344			8645.367688
13000			-19571.451434			7822.613061
14000			-18898.933312			7078.157611
15000			-19292.500081			6404.549832
16000			-16488.606558			5795.047357
17000			-19468.711375			5243.549468
18000			-16850.529432			4744.536038
19000			-16703.452109			4293.012272
20000			-19029.027567			3884.458716
21000			-17449.714229			3514.786020
