Starting SASC.
Iteration: 1
Step			Log-likelihood			Temperature
1			-26587.571943			99900.000000
1000			-25899.448750			36769.542477
2000			-20589.786574			23501.721022
3000			-24311.028006			21265.130236
4000			-23478.572085			19241.389323
5000			-28535.112287			17410.241977
6000			-27610.688946			15753.359626
7000			-28592.585584			14254.157974
8000			-26673.050330			12897.631004
9000			-24200.983948			11670.200782
10000			-25873.604624			10559.581542
11000			-24726.709188			9554.656721
12000			-26160.733874			8645.367688
13000			-26332.822575			7822.613061
14000			-25461.125423			7078.157611
15000			-24811.847524			6404.549832
16000			-25652.149912			5795.047357
17000			-25294.766144			5243.549468
18000			-24535.262346			4744.536038
19000			-25895.461010			4293.012272
20000			-27175.508015			3884.458716
21000			-25670.690040			3514.786020
22000			-24598.881566			3180.294005
23000			-22778.963633			2877.634626
24000			-26570.122590			2603.778466
25000			-21005.963234			2355.984403
26000			-21280.205595			2131.772185
27000			-27493.299740			1928.897594
28000			-26408.927406			1745.329992
29000			-23339.083201			1579.231987
30000			-26183.704392			1428.941048
31000			-23664.741051			1292.952863
32000			-24729.047815			1169.906280
33000			-23994.624093			1058.569685
34000			-16033.238968			957.828671
35000			-18197.114370			866.674888
36000			-18424.057994			784.195947
37000			-14345.300722			709.566288
38000			-13521.547372			642.038917
39000			-12452.550781			580.937931
40000			-12671.190552			525.651749
41000			-11373.880959			475.626993
42000			-11932.889176			430.362949
43000			-12070.797644			389.406552
44000			-13584.433385			352.347857
45000			-13776.888979			318.815931
46000			-10061.629157			288.475142
47000			-11071.563151			261.021797
48000			-11409.808713			236.181108
49000			-11002.795069			213.704435
50000			-10439.068962			193.366803
51000			-8790.131437			174.964643
52000			-10272.202526			158.313765
53000			-8824.854138			143.247502
54000			-8787.105459			129.615051
55000			-7926.049138			117.279962
56000			-5824.095207			106.118767
57000			-5827.320033			96.019751
58000			-5447.312147			86.881830
59000			-5501.554256			78.613537
60000			-4999.819965			71.132114
61000			-4271.271063			64.362677
62000			-4126.096688			58.237467
63000			-3916.517335			52.695176
64000			-3650.853123			47.680328
65000			-2790.775067			43.142730
66000			-2708.875525			39.036961
67000			-2608.813776			35.321926
68000			-2844.172232			31.960441
69000			-2608.640313			28.918858
70000			-2591.953364			26.166734
71000			-2202.590639			23.676522
72000			-2229.279192			21.423296
73000			-2390.017487			19.384503
74000			-2140.115023			17.539736
75000			-2075.581030			15.870530
76000			-1832.886076			14.360177
77000			-1812.450199			12.993561
78000			-1839.216363			11.757001
79000			-1825.936593			10.638121
80000			-1767.013015			9.625722
81000			-1667.335520			8.709670
82000			-1650.261530			7.880796
83000			-1688.310202			7.130803
84000			-1606.734473			6.452185
85000			-1629.499793			5.838150
86000			-1627.602683			5.282550
