Starting SASC.
Iteration: 1
Step			Log-likelihood			Temperature
1			-22890.939142			99900.000000
1000			-21360.651487			36769.542477
2000			-20159.593185			23501.721022
3000			-19957.634525			21265.130236
4000			-22678.603516			19241.389323
5000			-22908.444104			17410.241977
6000			-22215.714519			15753.359626
7000			-21362.718761			14254.157974
8000			-21866.194734			12897.631004
9000			-21272.985709			11670.200782
10000			-23106.698332			10559.581542
11000			-21690.640186			9554.656721
12000			-23268.915577			8645.367688
13000			-23152.294612			7822.613061
14000			-22238.092798			7078.157611
15000			-20468.042192			6404.549832
16000			-22015.869033			5795.047357
17000			-21233.234262			5243.549468
18000			-19520.176199			4744.536038
19000			-20394.527026			4293.012272
20000			-21164.463138			3884.458716
21000			-21290.458417			3514.786020
22000			-17912.180438			3180.294005
23000			-21383.443221			2877.634626
24000			-22987.181537			2603.778466
25000			-19758.352894			2355.984403
26000			-18712.620160			2131.772185
27000			-21523.023025			1928.897594
28000			-16958.236074			1745.329992
29000			-21587.216050			1579.231987
30000			-18239.430381			1428.941048
31000			-18423.368025			1292.952863
32000			-15139.312156			1169.906280
33000			-19135.095125			1058.569685
34000			-21415.855357			957.828671
35000			-19711.617202			866.674888
36000			-15863.207675			784.195947
37000			-14963.751768			709.566288
38000			-15378.230679			642.038917
39000			-16469.995648			580.937931
40000			-15543.525596			525.651749
41000			-12344.306105			475.626993
42000			-15014.884957			430.362949
43000			-13245.289598			389.406552
44000			-12771.076608			352.347857
45000			-13331.803151			318.815931
46000			-11234.876649			288.475142
47000			-10815.323320			261.021797
48000			-10095.975527			236.181108
49000			-9497.321520			213.704435
50000			-8574.776888			193.366803
51000			-10210.642854			174.964643
52000			-7729.834932			158.313765
53000			-8610.931288			143.247502
54000			-10062.783470			129.615051
55000			-8198.467897			117.279962
56000			-7368.840302			106.118767
57000			-5519.718052			96.019751
58000			-5312.513770			86.881830
59000			-5471.736156			78.613537
60000			-4387.116977			71.132114
61000			-4298.017314			64.362677
62000			-3543.967395			58.237467
63000			-3524.324813			52.695176
64000			-3345.323714			47.680328
65000			-3813.717639			43.142730
66000			-3699.885201			39.036961
67000			-2581.531497			35.321926
68000			-2706.611742			31.960441
69000			-2547.673797			28.918858
70000			-2422.301993			26.166734
71000			-2258.712805			23.676522
72000			-2173.342856			21.423296
73000			-2276.064536			19.384503
74000			-1772.343220			17.539736
75000			-1660.704011			15.870530
76000			-1620.864702			14.360177
77000			-1582.922502			12.993561
78000			-1531.700532			11.757001
79000			-1531.700532			10.638121
80000			-1438.665727			9.625722
81000			-1486.063420			8.709670
82000			-1487.050892			7.880796
83000			-1456.697132			7.130803
84000			-1389.892807			6.452185
85000			-1370.786259			5.838150
86000			-1361.300710			5.282550
87000			-1312.071160			4.779825
88000			-1304.482720			4.324943
89000			-1302.585610			3.913350
90000			-1309.293051			3.540928
91000			-1288.424841			3.203948
92000			-1288.424841			2.899038
93000			-1290.321951			2.623145
94000			-1288.424841			2.373508
95000			-1296.013281			2.147628
96000			-1297.910391			1.943244
97000			-1299.807501			1.758311
98000			-1290.321951			1.590978
99000			-1282.733511			1.439569
100000			-1277.042181			1.302570
101000			-1273.247961			1.178608
102000			-1271.350851			1.066443
103000			-1269.453741			0.964953
104000			-1269.453741			0.873121
