Starting SASC.
Iteration: 1
Step			Log-likelihood			Temperature
1			-40064.305524			99900.000000
1000			-35850.343725			36769.542477
2000			-33908.483633			23501.721022
3000			-33730.505914			21265.130236
4000			-31881.330836			19241.389323
5000			-33063.523695			17410.241977
6000			-33173.781848			15753.359626
7000			-36682.406270			14254.157974
8000			-33567.638897			12897.631004
9000			-30135.582034			11670.200782
10000			-27386.042116			10559.581542
11000			-36006.524900			9554.656721
12000			-32049.194345			8645.367688
13000			-34741.422246			7822.613061
14000			-30743.484139			7078.157611
15000			-29941.524635			6404.549832
16000			-33691.563860			5795.047357
17000			-28179.550144			5243.549468
18000			-33532.696261			4744.536038
19000			-31551.177828			4293.012272
20000			-32330.315571			3884.458716
21000			-34682.391901			3514.786020
22000			-32627.807052			3180.294005
23000			-30252.809974			2877.634626
24000			-30930.846480			2603.778466
25000			-28105.505928			2355.984403
26000			-25569.402349			2131.772185
27000			-25596.768223			1928.897594
28000			-27899.106239			1745.329992
29000			-33330.725923			1579.231987
30000			-31931.778725			1428.941048
31000			-27155.257282			1292.952863
32000			-22404.497075			1169.906280
33000			-18824.516272			1058.569685
34000			-29584.147934			957.828671
35000			-15400.036171			866.674888
36000			-19853.409687			784.195947
37000			-18133.437447			709.566288
38000			-17865.848179			642.038917
39000			-13999.804677			580.937931
40000			-13709.385582			525.651749
41000			-13317.024163			475.626993
42000			-13869.495512			430.362949
43000			-15975.666830			389.406552
44000			-12990.553843			352.347857
45000			-12446.684413			318.815931
46000			-12632.683216			288.475142
47000			-12621.186279			261.021797
48000			-11591.460115			236.181108
49000			-12416.008386			213.704435
50000			-11021.717383			193.366803
51000			-10455.956236			174.964643
52000			-10267.319675			158.313765
53000			-9115.082906			143.247502
54000			-8042.250857			129.615051
55000			-8537.602679			117.279962
56000			-8410.845258			106.118767
57000			-7319.335535			96.019751
58000			-6274.394398			86.881830
59000			-5461.314135			78.613537
60000			-5368.065465			71.132114
61000			-5048.002185			64.362677
62000			-4946.839736			58.237467
63000			-5011.777394			52.695176
64000			-4588.947879			47.680328
65000			-4481.346860			43.142730
66000			-3902.268167			39.036961
67000			-3649.757290			35.321926
68000			-3875.966654			31.960441
69000			-3538.990651			28.918858
70000			-3236.388402			26.166734
71000			-3249.700425			23.676522
72000			-3234.071998			21.423296
73000			-2704.713805			19.384503
74000			-2707.126969			17.539736
75000			-2566.618663			15.870530
76000			-2530.566770			14.360177
77000			-2568.605687			12.993561
78000			-2367.286808			11.757001
79000			-2312.141648			10.638121
80000			-2324.500509			9.625722
81000			-2217.856875			8.709670
82000			-2162.840686			7.880796
83000			-2086.956286			7.130803
84000			-2090.750506			6.452185
85000			-2086.956286			5.838150
86000			-2075.687915			5.282550
87000			-2083.405326			4.779825
88000			-2092.890876			4.324943
89000			-2096.685096			3.913350
90000			-2087.199546			3.540928
91000			-2083.405326			3.203948
92000			-2085.302436			2.899038
93000			-2092.890876			2.623145
94000			-2090.993766			2.373508
95000			-2089.096656			2.147628
96000			-2092.890876			1.943244
97000			-2089.207587			1.758311
98000			-2074.030707			1.590978
99000			-2064.545157			1.439569
100000			-2064.545157			1.302570
101000			-2064.545157			1.178608
102000			-2064.545157			1.066443
103000			-2062.648047			0.964953
104000			-2056.956718			0.873121
105000			-2056.956718			0.790029
106000			-2051.265388			0.714844
107000			-2051.265388			0.646814
108000			-2049.368278			0.585259
109000			-2049.368278			0.529561
110000			-2047.471168			0.479165
111000			-2047.471168			0.433564
112000			-2047.471168			0.392303
113000			-2047.471168			0.354969
114000			-2047.471168			0.321187
115000			-2047.471168			0.290621
116000			-2047.471168			0.262963
117000			-2047.471168			0.237938
118000			-2047.471168			0.215294
119000			-2047.471168			0.194805
120000			-2047.471168			0.176266
121000			-2047.471168			0.159491
122000			-2047.471168			0.144313
123000			-2047.471168			0.130579
124000			-2047.471168			0.118152
