task_id	name	process	status	exit	duration	realtime	rss	peak_rss
106	cvt_scite_input (29)	cvt_scite_input	CACHED	0	2.3s	311ms	2.1 MB	2.1 MB
135	cvt_scite_input (37)	cvt_scite_input	CACHED	0	1.9s	405ms	16.4 MB	16.4 MB
199	run_resasc (49)	run_resasc	CACHED	0	14m 22s	14m 22s	4.5 MB	4.5 MB
178	run_resasc (39)	run_resasc	CACHED	0	14m 38s	14m 38s	4.4 MB	4.4 MB
112	run_resasc (29)	run_resasc	CACHED	0	13m 57s	13m 57s	4.6 MB	4.6 MB
145	run_sasc (35)	run_sasc	CACHED	0	19m 47s	19m 47s	4.5 MB	4.5 MB
125	cvt_scite_input (31)	cvt_scite_input	CACHED	0	1.5s	545ms	19.1 MB	19.1 MB
16	cvt_scite_input (4)	cvt_scite_input	CACHED	0	1.4s	424ms	15.7 MB	15.7 MB
175	run_ppsasc (44)	run_ppsasc	CACHED	0	20m 16s	20m 15s	4.4 MB	4.4 MB
104	run_sasc (24)	run_sasc	CACHED	0	20m 41s	20m 41s	4.5 MB	4.5 MB
140	cvt_scite_input (40)	cvt_scite_input	CACHED	0	2.2s	388ms	18.1 MB	18.1 MB
42	run_sasc (9)	run_sasc	CACHED	0	21m 6s	21m 6s	4.5 MB	4.5 MB
124	run_ppsasc (32)	run_ppsasc	CACHED	0	20m 18s	20m 18s	4.5 MB	4.5 MB
53	run_resasc (15)	run_resasc	CACHED	0	14m 2s	14m 2s	4.4 MB	4.4 MB
54	run_sasc (12)	run_sasc	CACHED	0	20m 24s	20m 24s	4.5 MB	4.5 MB
96	cvt_scite_input (25)	cvt_scite_input	CACHED	0	1.8s	353ms	17.5 MB	17.5 MB
149	run_sasc (36)	run_sasc	CACHED	0	20m 38s	20m 38s	4.4 MB	4.4 MB
185	run_ppsasc (46)	run_ppsasc	CACHED	0	21m 33s	21m 33s	4.5 MB	4.5 MB
102	run_ppsasc (26)	run_ppsasc	CACHED	0	19m 33s	19m 33s	4.4 MB	4.4 MB
186	run_sasc (47)	run_sasc	CACHED	0	20m 27s	20m 26s	4.5 MB	4.5 MB
78	run_sasc (20)	run_sasc	CACHED	0	19m 42s	19m 42s	4.5 MB	4.5 MB
110	run_resasc (28)	run_resasc	CACHED	0	13m 42s	13m 42s	4.6 MB	4.6 MB
57	cvt_scite_input (14)	cvt_scite_input	CACHED	0	1.6s	375ms	22.5 MB	22.5 MB
160	run_sasc (38)	run_sasc	CACHED	0	20m 45s	20m 45s	4.6 MB	4.6 MB
98	cvt_scite_input (26)	cvt_scite_input	CACHED	0	1.9s	342ms	21.4 MB	21.4 MB
73	run_sasc (18)	run_sasc	CACHED	0	20m 27s	20m 27s	4.4 MB	4.4 MB
3	run_sasc (1)	run_sasc	CACHED	0	20m 14s	20m 14s	4.5 MB	4.5 MB
7	run_resasc (2)	run_resasc	CACHED	0	14m 23s	14m 22s	4.4 MB	4.4 MB
74	run_sasc (19)	run_sasc	CACHED	0	19m 46s	19m 46s	4.4 MB	4.4 MB
164	run_sasc (40)	run_sasc	CACHED	0	20m 52s	20m 52s	4.5 MB	4.5 MB
52	run_ppsasc (15)	run_ppsasc	CACHED	0	20m 17s	20m 16s	4.4 MB	4.4 MB
4	cvt_scite_input (1)	cvt_scite_input	CACHED	0	2.2s	577ms	21.4 MB	21.4 MB
184	run_ppsasc (45)	run_ppsasc	CACHED	0	19m 56s	19m 56s	4.6 MB	4.6 MB
2	run_ppsasc (1)	run_ppsasc	CACHED	0	20m 23s	20m 23s	4.4 MB	4.4 MB
83	run_sasc (22)	run_sasc	CACHED	0	20m 9s	20m 9s	4.4 MB	4.4 MB
155	cvt_scite_input (46)	cvt_scite_input	CACHED	0	2.1s	424ms	2.2 MB	2.2 MB
24	run_resasc (7)	run_resasc	CACHED	0	14m 9s	14m 9s	4.6 MB	4.6 MB
30	run_resasc (9)	run_resasc	CACHED	0	14m 45s	14m 45s	4.5 MB	4.5 MB
188	run_sasc (48)	run_sasc	CACHED	0	20m 7s	20m 7s	4.5 MB	4.5 MB
146	cvt_scite_input (41)	cvt_scite_input	CACHED	0	2.2s	408ms	23.8 MB	23.8 MB
71	run_ppsasc (17)	run_ppsasc	CACHED	0	19m 36s	19m 36s	4.4 MB	4.4 MB
170	run_sasc (43)	run_sasc	CACHED	0	20m 31s	20m 31s	4.5 MB	4.5 MB
137	cvt_scite_input (39)	cvt_scite_input	CACHED	0	2.1s	516ms	2.1 MB	2.1 MB
48	run_ppsasc (14)	run_ppsasc	CACHED	0	19m 53s	19m 53s	4.4 MB	4.4 MB
105	run_resasc (27)	run_resasc	CACHED	0	13m 30s	13m 30s	4.4 MB	4.4 MB
136	cvt_scite_input (38)	cvt_scite_input	CACHED	0	1.5s	374ms	17.2 MB	17.2 MB
116	run_ppsasc (30)	run_ppsasc	CACHED	0	19m 51s	19m 51s	4.6 MB	4.6 MB
92	cvt_scite_input (22)	cvt_scite_input	CACHED	0	1.7s	506ms	18.3 MB	18.3 MB
143	run_sasc (34)	run_sasc	CACHED	0	20m 36s	20m 36s	4.5 MB	4.5 MB
55	cvt_scite_input (13)	cvt_scite_input	CACHED	0	2.2s	487ms	21.8 MB	21.8 MB
182	run_resasc (42)	run_resasc	CACHED	0	13m 8s	13m 8s	4.6 MB	4.6 MB
61	run_ppsasc (16)	run_ppsasc	CACHED	0	20m 40s	20m 39s	4.5 MB	4.5 MB
43	cvt_scite_input (10)	cvt_scite_input	CACHED	0	2.5s	385ms	23.4 MB	23.4 MB
6	cvt_scite_input (2)	cvt_scite_input	CACHED	0	2.1s	558ms	14.5 MB	14.5 MB
109	run_ppsasc (29)	run_ppsasc	CACHED	0	20m 39s	20m 39s	4.5 MB	4.5 MB
161	run_ppsasc (42)	run_ppsasc	CACHED	0	19m 20s	19m 20s	4.5 MB	4.5 MB
126	run_resasc (33)	run_resasc	CACHED	0	14m 17s	14m 17s	4.5 MB	4.5 MB
158	run_ppsasc (41)	run_ppsasc	CACHED	0	19m 49s	19m 49s	4.4 MB	4.4 MB
27	cvt_scite_input (7)	cvt_scite_input	CACHED	0	2.3s	400ms	2.1 MB	2.1 MB
69	run_resasc (20)	run_resasc	CACHED	0	13m 17s	13m 17s	4.4 MB	4.4 MB
37	cvt_scite_input (9)	cvt_scite_input	CACHED	0	2.3s	410ms	19.2 MB	19.2 MB
196	run_resasc (46)	run_resasc	CACHED	0	14m 32s	14m 32s	4.5 MB	4.5 MB
103	run_resasc (26)	run_resasc	CACHED	0	13m 50s	13m 50s	4.5 MB	4.5 MB
21	run_ppsasc (6)	run_ppsasc	CACHED	0	20m 24s	20m 24s	4.5 MB	4.5 MB
87	run_ppsasc (22)	run_ppsasc	CACHED	0	19m 57s	19m 57s	4.5 MB	4.5 MB
114	run_resasc (30)	run_resasc	CACHED	0	13m 34s	13m 33s	4.5 MB	4.5 MB
85	run_resasc (23)	run_resasc	CACHED	0	14m 34s	14m 34s	4.5 MB	4.5 MB
70	run_sasc (17)	run_sasc	CACHED	0	19m 42s	19m 42s	4.6 MB	4.6 MB
113	run_sasc (26)	run_sasc	CACHED	0	19m 34s	19m 34s	4.6 MB	4.6 MB
5	run_sasc (2)	run_sasc	CACHED	0	20m 19s	20m 19s	4.5 MB	4.5 MB
167	run_ppsasc (43)	run_ppsasc	CACHED	0	20m 12s	20m 12s	4.5 MB	4.5 MB
46	run_sasc (10)	run_sasc	CACHED	0	20m 34s	20m 34s	4.5 MB	4.5 MB
1	run_resasc (1)	run_resasc	CACHED	0	14m 14s	14m 14s	4.5 MB	4.5 MB
84	run_ppsasc (20)	run_ppsasc	CACHED	0	19m 25s	19m 25s	4.5 MB	4.5 MB
176	run_sasc (45)	run_sasc	CACHED	0	19m 43s	19m 43s	4.5 MB	4.5 MB
38	run_sasc (8)	run_sasc	CACHED	0	20m 8s	20m 8s	4.3 MB	4.3 MB
131	run_sasc (31)	run_sasc	CACHED	0	21m 18s	21m 18s	4.5 MB	4.5 MB
177	run_resasc (38)	run_resasc	CACHED	0	14m 12s	14m 12s	4.4 MB	4.4 MB
64	cvt_scite_input (16)	cvt_scite_input	CACHED	0	2.2s	398ms	23.9 MB	23.9 MB
19	run_resasc (5)	run_resasc	CACHED	0	13m 50s	13m 50s	4.5 MB	4.5 MB
183	run_resasc (43)	run_resasc	CACHED	0	14m	14m	4.5 MB	4.5 MB
82	run_resasc (22)	run_resasc	CACHED	0	13m 55s	13m 55s	4.5 MB	4.5 MB
115	run_sasc (27)	run_sasc	CACHED	0	19m 37s	19m 37s	4.5 MB	4.5 MB
39	run_ppsasc (11)	run_ppsasc	CACHED	0	19m 39s	19m 38s	4.4 MB	4.4 MB
128	run_ppsasc (33)	run_ppsasc	CACHED	0	20m 20s	20m 20s	4.6 MB	4.6 MB
139	run_ppsasc (34)	run_ppsasc	CACHED	0	20m 26s	20m 26s	4.5 MB	4.5 MB
197	run_resasc (47)	run_resasc	CACHED	0	14m 23s	14m 23s	4.5 MB	4.5 MB
45	run_ppsasc (13)	run_ppsasc	CACHED	0	19m 38s	19m 37s	4.5 MB	4.5 MB
151	cvt_scite_input (44)	cvt_scite_input	CACHED	0	2.2s	395ms	17.4 MB	17.4 MB
142	run_sasc (33)	run_sasc	CACHED	0	20m 17s	20m 17s	4.5 MB	4.5 MB
99	run_ppsasc (25)	run_ppsasc	CACHED	0	20m 42s	20m 42s	4.5 MB	4.5 MB
68	run_resasc (19)	run_resasc	CACHED	0	13m 51s	13m 51s	4.5 MB	4.5 MB
17	run_ppsasc (5)	run_ppsasc	CACHED	0	20m 15s	20m 15s	4.5 MB	4.5 MB
187	run_ppsasc (47)	run_ppsasc	CACHED	0	20m 32s	20m 32s	4.4 MB	4.4 MB
174	run_resasc (37)	run_resasc	CACHED	0	14m	14m	4.5 MB	4.5 MB
172	cvt_scite_input (50)	cvt_scite_input	CACHED	0	2.4s	729ms	18.4 MB	18.4 MB
40	run_resasc (12)	run_resasc	CACHED	0	14m 11s	14m 11s	4.5 MB	4.5 MB
18	cvt_scite_input (5)	cvt_scite_input	CACHED	0	2.2s	623ms	21.3 MB	21.3 MB
179	run_resasc (40)	run_resasc	CACHED	0	14m 6s	14m 6s	4.5 MB	4.5 MB
44	run_resasc (13)	run_resasc	CACHED	0	14m 7s	14m 7s	4.5 MB	4.5 MB
36	run_resasc (11)	run_resasc	CACHED	0	13m 31s	13m 31s	4.5 MB	4.5 MB
22	cvt_scite_input (6)	cvt_scite_input	CACHED	0	2.3s	410ms	22.5 MB	22.5 MB
127	cvt_scite_input (32)	cvt_scite_input	CACHED	0	1.9s	321ms	2.1 MB	2.1 MB
189	run_sasc (49)	run_sasc	CACHED	0	21m 3s	21m 3s	4.4 MB	4.4 MB
49	run_resasc (14)	run_resasc	CACHED	0	13m 38s	13m 38s	4.6 MB	4.6 MB
41	run_ppsasc (12)	run_ppsasc	CACHED	0	20m 16s	20m 15s	4.5 MB	4.5 MB
156	cvt_scite_input (47)	cvt_scite_input	CACHED	0	2.1s	597ms	21.5 MB	21.5 MB
121	run_sasc (29)	run_sasc	CACHED	0	20m 32s	20m 31s	4.4 MB	4.4 MB
198	run_resasc (48)	run_resasc	CACHED	0	13m 54s	13m 54s	4.4 MB	4.4 MB
181	run_resasc (41)	run_resasc	CACHED	0	13m 47s	13m 46s	4.5 MB	4.5 MB
159	run_sasc (37)	run_sasc	CACHED	0	20m 23s	20m 22s	4.5 MB	4.5 MB
15	run_sasc (4)	run_sasc	CACHED	0	21m 30s	21m 29s	4.4 MB	4.4 MB
200	run_resasc (50)	run_resasc	CACHED	0	13m 40s	13m 40s	4.5 MB	4.5 MB
20	run_sasc (5)	run_sasc	CACHED	0	20m 19s	20m 19s	4.5 MB	4.5 MB
50	cvt_scite_input (12)	cvt_scite_input	CACHED	0	1.5s	283ms	20.8 MB	20.8 MB
9	run_resasc (3)	run_resasc	CACHED	0	14m 46s	14m 46s	4.5 MB	4.5 MB
193	run_resasc (44)	run_resasc	CACHED	0	14m 9s	14m 8s	4.4 MB	4.4 MB
180	run_sasc (46)	run_sasc	CACHED	0	21m 14s	21m 14s	4.5 MB	4.5 MB
28	run_sasc (6)	run_sasc	CACHED	0	20m 41s	20m 41s	4.5 MB	4.5 MB
60	run_sasc (14)	run_sasc	CACHED	0	19m 50s	19m 50s	4.4 MB	4.4 MB
58	run_sasc (13)	run_sasc	CACHED	0	19m 32s	19m 32s	4.4 MB	4.4 MB
147	run_ppsasc (37)	run_ppsasc	CACHED	0	20m 43s	20m 43s	4.5 MB	4.5 MB
26	run_resasc (8)	run_resasc	CACHED	0	13m 53s	13m 53s	4.6 MB	4.6 MB
101	cvt_scite_input (28)	cvt_scite_input	CACHED	0	2.3s	473ms	16.7 MB	16.7 MB
97	run_resasc (25)	run_resasc	CACHED	0	14m 5s	14m 4s	4.5 MB	4.5 MB
191	run_ppsasc (48)	run_ppsasc	CACHED	0	19m 48s	19m 48s	4.6 MB	4.6 MB
153	run_ppsasc (38)	run_ppsasc	CACHED	0	20m 36s	20m 36s	4.5 MB	4.5 MB
8	run_ppsasc (2)	run_ppsasc	CACHED	0	20m 39s	20m 38s	4.5 MB	4.5 MB
25	run_ppsasc (7)	run_ppsasc	CACHED	0	20m 42s	20m 42s	4.5 MB	4.5 MB
133	cvt_scite_input (35)	cvt_scite_input	CACHED	0	2.2s	451ms	2.1 MB	2.1 MB
81	run_ppsasc (19)	run_ppsasc	CACHED	0	19m 47s	19m 47s	4.5 MB	4.5 MB
108	run_ppsasc (28)	run_ppsasc	CACHED	0	19m 49s	19m 48s	4.5 MB	4.5 MB
88	run_sasc (23)	run_sasc	CACHED	0	20m 25s	20m 24s	4.5 MB	4.5 MB
34	run_resasc (10)	run_resasc	CACHED	0	14m 7s	14m 7s	4.5 MB	4.5 MB
95	cvt_scite_input (24)	cvt_scite_input	CACHED	0	2.3s	657ms	21.4 MB	21.4 MB
91	run_ppsasc (24)	run_ppsasc	CACHED	0	21m 4s	21m 3s	4.5 MB	4.5 MB
100	cvt_scite_input (27)	cvt_scite_input	CACHED	0	2.4s	422ms	17.9 MB	17.9 MB
152	cvt_scite_input (45)	cvt_scite_input	CACHED	0	2.3s	381ms	19.1 MB	19.1 MB
59	run_resasc (17)	run_resasc	CACHED	0	13m 36s	13m 36s	4.5 MB	4.5 MB
157	run_ppsasc (40)	run_ppsasc	CACHED	0	21m 4s	21m 4s	4.5 MB	4.5 MB
111	run_sasc (25)	run_sasc	CACHED	0	20m 27s	20m 27s	4.4 MB	4.4 MB
62	run_sasc (15)	run_sasc	CACHED	0	20m 8s	20m 7s	4.5 MB	4.5 MB
33	cvt_scite_input (8)	cvt_scite_input	CACHED	0	2s	511ms	23.8 MB	23.8 MB
117	run_sasc (28)	run_sasc	CACHED	0	19m 57s	19m 57s	4.5 MB	4.5 MB
31	run_ppsasc (9)	run_ppsasc	CACHED	0	20m 59s	20m 59s	4.4 MB	4.4 MB
141	run_ppsasc (35)	run_ppsasc	CACHED	0	19m 37s	19m 37s	4.5 MB	4.5 MB
169	run_sasc (42)	run_sasc	CACHED	0	19m 17s	19m 17s	4.5 MB	4.5 MB
66	cvt_scite_input (17)	cvt_scite_input	CACHED	0	2.2s	318ms	20.1 MB	20.1 MB
134	cvt_scite_input (36)	cvt_scite_input	CACHED	0	2.2s	774ms	13.9 MB	13.9 MB
107	run_ppsasc (27)	run_ppsasc	CACHED	0	19m 39s	19m 39s	4.4 MB	4.4 MB
77	cvt_scite_input (20)	cvt_scite_input	CACHED	0	1.6s	443ms	18.4 MB	18.4 MB
51	run_sasc (11)	run_sasc	CACHED	0	19m 36s	19m 36s	4.4 MB	4.4 MB
165	run_sasc (41)	run_sasc	CACHED	0	19m 47s	19m 47s	4.4 MB	4.4 MB
23	run_resasc (6)	run_resasc	CACHED	0	13m 58s	13m 58s	4.6 MB	4.6 MB
80	run_resasc (21)	run_resasc	CACHED	0	14m	14m	4.5 MB	4.5 MB
118	run_resasc (31)	run_resasc	CACHED	0	14m 43s	14m 43s	4.4 MB	4.4 MB
120	cvt_scite_input (30)	cvt_scite_input	CACHED	0	2.3s	513ms	23.9 MB	23.9 MB
190	run_sasc (50)	run_sasc	CACHED	0	19m 50s	19m 50s	4.5 MB	4.5 MB
13	run_ppsasc (4)	run_ppsasc	CACHED	0	21m 5s	21m 5s	4.5 MB	4.5 MB
194	run_resasc (45)	run_resasc	CACHED	0	13m 40s	13m 39s	4.5 MB	4.5 MB
67	run_sasc (16)	run_sasc	CACHED	0	20m 43s	20m 43s	4.6 MB	4.6 MB
122	run_ppsasc (31)	run_ppsasc	CACHED	0	21m 14s	21m 13s	4.5 MB	4.5 MB
148	cvt_scite_input (42)	cvt_scite_input	CACHED	0	1.6s	314ms	2.2 MB	2.2 MB
10	run_ppsasc (3)	run_ppsasc	CACHED	0	20m 47s	20m 47s	4.6 MB	4.6 MB
89	run_ppsasc (23)	run_ppsasc	CACHED	0	20m 45s	20m 45s	4.5 MB	4.5 MB
94	run_resasc (24)	run_resasc	CACHED	0	14m 45s	14m 45s	4.6 MB	4.6 MB
210	run_infscite (10)	run_infscite	CACHED	0	9h 30m 55s	9h 30m 55s	5 MB	5 MB
234	run_infscite (48)	run_infscite	CACHED	0	10h 46m 54s	10h 46m 53s	5 MB	5 MB
215	run_infscite (19)	run_infscite	CACHED	0	12h 6m 2s	12h 6m 2s	5 MB	5 MB
202	run_infscite (36)	run_infscite	CACHED	0	9h 53m 19s	9h 53m 19s	5 MB	5 MB
212	run_infscite (22)	run_infscite	CACHED	0	11h 12m 30s	11h 12m 30s	4.9 MB	4.9 MB
224	run_infscite (47)	run_infscite	CACHED	0	11h 11m 49s	11h 11m 49s	4.9 MB	4.9 MB
235	run_infscite (7)	run_infscite	CACHED	0	11h 11m 48s	11h 11m 48s	5 MB	5 MB
223	run_infscite (12)	run_infscite	CACHED	0	9h 46m 31s	9h 46m 31s	5 MB	5 MB
245	run_infscite (4)	run_infscite	CACHED	0	10h 47m 8s	10h 47m 8s	5 MB	5 MB
206	run_infscite (32)	run_infscite	CACHED	0	10h 57m 57s	10h 57m 57s	4.9 MB	4.9 MB
217	run_infscite (16)	run_infscite	CACHED	0	9h 29m 6s	9h 29m 5s	4.9 MB	4.9 MB
247	run_infscite (9)	run_infscite	CACHED	0	9h 17m 48s	9h 17m 47s	4.9 MB	4.9 MB
218	run_infscite (38)	run_infscite	CACHED	0	10h 49m 49s	10h 49m 49s	4.9 MB	4.9 MB
239	run_infscite (11)	run_infscite	CACHED	0	11h 5m 57s	11h 5m 57s	5 MB	5 MB
248	run_infscite (46)	run_infscite	CACHED	0	9h 42m 20s	9h 42m 19s	5 MB	5 MB
232	run_infscite (3)	run_infscite	CACHED	0	6h 43m 38s	6h 43m 38s	4.9 MB	4.9 MB
205	run_infscite (49)	run_infscite	CACHED	0	11h 4m 56s	11h 4m 55s	4.9 MB	4.9 MB
240	run_infscite (35)	run_infscite	CACHED	0	9h 31m 29s	9h 31m 29s	4.9 MB	4.9 MB
219	run_infscite (42)	run_infscite	CACHED	0	9h 7m 52s	9h 7m 52s	5 MB	5 MB
204	run_infscite (30)	run_infscite	CACHED	0	10h 58m 18s	10h 58m 17s	4.9 MB	5 MB
208	run_infscite (25)	run_infscite	CACHED	0	9h 40m 43s	9h 40m 43s	5 MB	5 MB
231	run_infscite (24)	run_infscite	CACHED	0	10h 58m 40s	10h 58m 39s	4.9 MB	4.9 MB
214	run_infscite (15)	run_infscite	CACHED	0	10h 53m 16s	10h 53m 16s	4.9 MB	4.9 MB
244	run_infscite (44)	run_infscite	CACHED	0	9h 13m 37s	9h 13m 37s	5 MB	5 MB
230	run_infscite (45)	run_infscite	CACHED	0	10h 48m 16s	10h 48m 15s	4.9 MB	4.9 MB
211	run_infscite (37)	run_infscite	CACHED	0	11h 19m 47s	11h 19m 47s	5 MB	5 MB
233	run_infscite (29)	run_infscite	CACHED	0	11h 12m	11h 12m	4.9 MB	4.9 MB
220	run_infscite (5)	run_infscite	CACHED	0	9h 43m 38s	9h 43m 38s	5 MB	5 MB
225	run_infscite (20)	run_infscite	CACHED	0	11h 34m 2s	11h 34m 1s	4.8 MB	4.9 MB
246	run_infscite (23)	run_infscite	CACHED	0	11h 5m 5s	11h 5m 4s	4.9 MB	4.9 MB
203	run_infscite (18)	run_infscite	CACHED	0	11h 27m 47s	11h 27m 46s	4.9 MB	4.9 MB
209	run_infscite (27)	run_infscite	CACHED	0	11h 6m 28s	11h 6m 27s	4.9 MB	5 MB
207	run_infscite (39)	run_infscite	CACHED	0	9h 28m 16s	9h 28m 16s	4.9 MB	4.9 MB
250	run_infscite (41)	run_infscite	CACHED	0	9h 25m 53s	9h 25m 53s	5 MB	5 MB
238	run_infscite (34)	run_infscite	CACHED	0	11h 19m 53s	11h 19m 53s	5 MB	5 MB
229	run_infscite (14)	run_infscite	CACHED	0	9h 20m 29s	9h 20m 28s	4.9 MB	4.9 MB
216	run_infscite (17)	run_infscite	CACHED	0	9h 50m 52s	9h 50m 52s	4.9 MB	4.9 MB
213	run_infscite (2)	run_infscite	CACHED	0	11h 29m 48s	11h 29m 48s	5 MB	5 MB
226	run_infscite (1)	run_infscite	CACHED	0	6h 30m 56s	6h 30m 55s	5 MB	5 MB
228	run_infscite (40)	run_infscite	CACHED	0	11h 10m 23s	11h 10m 23s	5 MB	5 MB
237	run_infscite (50)	run_infscite	CACHED	0	10h 43m 43s	10h 43m 43s	5 MB	5 MB
221	run_infscite (6)	run_infscite	CACHED	0	11h 16m 19s	11h 16m 19s	5 MB	5 MB
242	run_infscite (33)	run_infscite	CACHED	0	10h 32m 41s	10h 32m 41s	5 MB	5 MB
222	run_infscite (43)	run_infscite	CACHED	0	11h 9s	11h 9s	5 MB	5 MB
249	run_infscite (13)	run_infscite	CACHED	0	9h 11m 50s	9h 11m 50s	5 MB	5 MB
236	run_infscite (31)	run_infscite	CACHED	0	9h 4m 30s	9h 4m 29s	4.9 MB	4.9 MB
201	run_infscite (28)	run_infscite	CACHED	0	10h 57m 4s	10h 57m 4s	5 MB	5 MB
243	run_infscite (8)	run_infscite	CACHED	0	9h 50m 6s	9h 50m 6s	4.9 MB	4.9 MB
241	run_infscite (26)	run_infscite	CACHED	0	11h 9m 30s	11h 9m 30s	4.9 MB	4.9 MB
227	run_infscite (21)	run_infscite	CACHED	0	10h 59m 27s	10h 59m 27s	5 MB	5 MB
267	mat_infscite (43)	mat_infscite	CACHED	0	506ms	371ms	14.7 MB	14.7 MB
284	mat_infscite (8)	mat_infscite	CACHED	0	1s	524ms	19.7 MB	19.7 MB
302	mat_infscite (4)	mat_infscite	CACHED	0	867ms	416ms	26.8 MB	26.8 MB
298	mat_infscite (40)	mat_infscite	CACHED	0	476ms	358ms	14.1 MB	14.1 MB
282	mat_infscite (7)	mat_infscite	CACHED	0	800ms	466ms	17.6 MB	17.6 MB
286	mat_infscite (35)	mat_infscite	CACHED	0	523ms	360ms	27 MB	27 MB
288	mat_infscite (45)	mat_infscite	CACHED	0	479ms	317ms	13.8 MB	13.8 MB
262	mat_infscite (41)	mat_infscite	CACHED	0	378ms	257ms	26.8 MB	26.8 MB
295	mat_infscite (14)	mat_infscite	CACHED	0	844ms	465ms	16.6 MB	16.6 MB
322	mat_infscite (24)	mat_infscite	CACHED	0	537ms	371ms	15.4 MB	15.4 MB
253	mat_infscite (27)	mat_infscite	CACHED	0	636ms	408ms	17.8 MB	17.8 MB
258	mat_infscite (39)	mat_infscite	CACHED	0	515ms	372ms	14.2 MB	14.2 MB
254	mat_infscite (22)	mat_infscite	CACHED	0	931ms	492ms	13.8 MB	13.8 MB
330	mat_infscite (36)	mat_infscite	CACHED	0	502ms	365ms	19.4 MB	19.4 MB
336	mat_infscite (1)	mat_infscite	CACHED	0	1.8s	1.2s	13.5 MB	13.5 MB
293	mat_infscite (47)	mat_infscite	CACHED	0	459ms	327ms	14.2 MB	14.2 MB
319	mat_infscite (34)	mat_infscite	CACHED	0	907ms	425ms	19.8 MB	19.8 MB
272	mat_infscite (21)	mat_infscite	CACHED	0	863ms	429ms	20.7 MB	20.7 MB
331	mat_infscite (16)	mat_infscite	CACHED	0	644ms	424ms	16.7 MB	16.7 MB
