reSASC,Dollo-k,PP,Measure
0.8689384010484928,0.8728702490170379,0.8728702490170379,Ancestor-Descendant
0.8361138370951914,0.8361138370951914,0.8361138370951914,Ancestor-Descendant
0.8945726762320649,0.8945726762320649,0.8945726762320649,Ancestor-Descendant
0.8208,0.8208,0.8271999999999999,Ancestor-Descendant
0.8567335243553009,0.8567335243553009,0.8567335243553009,Ancestor-Descendant
0.8347710683477108,0.8347710683477108,0.8360982083609821,Ancestor-Descendant
0.8260427263479145,0.8260427263479145,0.8260427263479145,Ancestor-Descendant
0.8667736757624398,0.8667736757624398,0.8667736757624398,Ancestor-Descendant
0.8501469147894222,0.8501469147894222,0.8501469147894222,Ancestor-Descendant
0.8752941176470589,0.8752941176470589,0.8752941176470589,Ancestor-Descendant
0.8661087866108786,0.8661087866108786,0.8661087866108786,Ancestor-Descendant
0.837471783295711,0.837471783295711,0.837471783295711,Ancestor-Descendant
0.8083333333333333,0.8083333333333333,0.8083333333333333,Ancestor-Descendant
0.7928843710292248,0.7898734177215191,0.7928843710292248,Ancestor-Descendant
0.8009153318077803,0.8009153318077803,0.8009153318077803,Ancestor-Descendant
0.8496583143507973,0.8496583143507973,0.8496583143507973,Ancestor-Descendant
0.7107438016528924,0.7107438016528924,0.7107438016528924,Ancestor-Descendant
0.7867867867867868,0.7867867867867868,0.7867867867867868,Ancestor-Descendant
0.8833592534992224,0.8833592534992224,0.8833592534992224,Ancestor-Descendant
0.7765640516385303,0.7765640516385303,0.7765640516385303,Ancestor-Descendant
0.9112860892388452,0.9123359580052494,0.9112860892388452,Ancestor-Descendant
0.836801752464403,0.836801752464403,0.836801752464403,Ancestor-Descendant
0.8524590163934426,0.8524590163934426,0.8524590163934426,Ancestor-Descendant
0.8710280373831776,0.8710280373831776,0.8710280373831776,Ancestor-Descendant
0.8877551020408164,0.8877551020408164,0.8877551020408164,Ancestor-Descendant
0.806060606060606,0.806060606060606,0.806060606060606,Ancestor-Descendant
0.8525252525252526,0.8525252525252526,0.8525252525252526,Ancestor-Descendant
0.8458070333633904,0.8458070333633904,0.8458070333633904,Ancestor-Descendant
0.7947421638018202,0.7947421638018202,0.7947421638018202,Ancestor-Descendant
0.8639455782312925,0.8639455782312925,0.8639455782312925,Ancestor-Descendant
0.8048192771084337,0.8048192771084337,0.8048192771084337,Ancestor-Descendant
0.8361581920903954,0.8384180790960452,0.8384180790960452,Ancestor-Descendant
0.7872582480091013,0.7872582480091013,0.7872582480091013,Ancestor-Descendant
0.8594164456233422,0.8594164456233422,0.8578993821712269,Ancestor-Descendant
0.8459016393442624,0.8459016393442624,0.8459016393442624,Ancestor-Descendant
0.8928,0.8928,0.8928,Ancestor-Descendant
0.8910728910728911,0.8910728910728911,0.8910728910728911,Ancestor-Descendant
0.8435923309788093,0.8435923309788093,0.8435923309788093,Ancestor-Descendant
0.8445532435740515,0.8445532435740515,0.8445532435740515,Ancestor-Descendant
0.8070500927643784,0.8070500927643784,0.8070500927643784,Ancestor-Descendant
0.7166921898928026,0.7166921898928026,0.7166921898928026,Ancestor-Descendant
0.9063719115734721,0.9063719115734721,0.9063719115734721,Ancestor-Descendant
0.8247422680412371,0.8247422680412371,0.8247422680412371,Ancestor-Descendant
0.8814180929095354,0.8814180929095354,0.8814180929095354,Ancestor-Descendant
0.8123711340206186,0.8123711340206186,0.8123711340206186,Ancestor-Descendant
0.839546191247974,0.839546191247974,0.839546191247974,Ancestor-Descendant
0.8659127625201938,0.8659127625201938,0.8659127625201938,Ancestor-Descendant
0.8726061615320567,0.8742714404662781,0.8742714404662781,Ancestor-Descendant
0.7925200356188781,0.8061594202898551,0.8061594202898551,Ancestor-Descendant
0.8219178082191781,0.8219178082191781,0.8219178082191781,Ancestor-Descendant
