reSASC,Dollo-k,PP,Measure
0.8662162162162161,0.8662162162162161,0.8662162162162161,Ancestor-Descendant
0.8641765704584041,0.8641765704584041,0.8641765704584041,Ancestor-Descendant
0.8181083265966047,0.8181083265966047,0.8181083265966047,Ancestor-Descendant
0.7878787878787878,0.7878787878787878,0.7878787878787878,Ancestor-Descendant
0.8906536346976175,0.8906536346976175,0.8906536346976175,Ancestor-Descendant
0.8027613412228797,0.8027613412228797,0.8027613412228797,Ancestor-Descendant
0.8663967611336033,0.8663967611336033,0.8663967611336033,Ancestor-Descendant
0.8105646630236795,0.8105646630236795,0.8123861566484517,Ancestor-Descendant
0.8509090909090908,0.8509090909090908,0.8509090909090908,Ancestor-Descendant
0.907138344914719,0.907138344914719,0.907138344914719,Ancestor-Descendant
0.759725400457666,0.759725400457666,0.759725400457666,Ancestor-Descendant
0.8446824789594493,0.8446824789594493,0.8446824789594493,Ancestor-Descendant
0.8944900351699884,0.8944900351699884,0.8944900351699884,Ancestor-Descendant
0.8791946308724832,0.8791946308724832,0.8791946308724832,Ancestor-Descendant
0.8383233532934132,0.8383233532934132,0.8400342172797263,Ancestor-Descendant
0.7808988764044943,0.7808988764044943,0.7808988764044943,Ancestor-Descendant
0.8698140200286124,0.8726752503576538,0.8698140200286124,Ancestor-Descendant
0.7770154373927959,0.7770154373927959,0.7787307032590052,Ancestor-Descendant
0.8455172413793103,0.8455172413793103,0.8455172413793103,Ancestor-Descendant
0.8126858275520317,0.8126858275520317,0.8126858275520317,Ancestor-Descendant
0.8258785942492013,0.8258785942492013,0.8258785942492013,Ancestor-Descendant
0.8656250000000001,0.8656250000000001,0.8671874999999999,Ancestor-Descendant
0.8561278863232682,0.8561278863232682,0.8561278863232682,Ancestor-Descendant
0.8413284132841329,0.8413284132841329,0.8413284132841329,Ancestor-Descendant
0.8292349726775956,0.8346994535519126,0.8346994535519126,Ancestor-Descendant
0.831765935214211,0.831765935214211,0.831765935214211,Ancestor-Descendant
0.8464351005484461,0.8464351005484461,0.8464351005484461,Ancestor-Descendant
0.8607221812822403,0.8607221812822403,0.8592483419307296,Ancestor-Descendant
0.7789678675754624,0.7789678675754624,0.7789678675754624,Ancestor-Descendant
0.8509960159362551,0.8509960159362551,0.8494023904382471,Ancestor-Descendant
0.7353951890034365,0.7353951890034365,0.7353951890034365,Ancestor-Descendant
0.7410586552217453,0.7410586552217453,0.7410586552217453,Ancestor-Descendant
0.8551912568306012,0.8538251366120219,0.8551912568306012,Ancestor-Descendant
0.8471892319873318,0.8471892319873318,0.8471892319873318,Ancestor-Descendant
0.8047058823529412,0.8047058823529412,0.8047058823529412,Ancestor-Descendant
0.8462222222222223,0.8462222222222223,0.8462222222222223,Ancestor-Descendant
0.8092369477911647,0.8092369477911647,0.8092369477911647,Ancestor-Descendant
0.845476381104884,0.8438751000800642,0.845476381104884,Ancestor-Descendant
0.8817518248175182,0.8817518248175182,0.8817518248175182,Ancestor-Descendant
0.75599128540305,0.75599128540305,0.75599128540305,Ancestor-Descendant
0.8442367601246106,0.8411214953271028,0.838006230529595,Ancestor-Descendant
0.8378947368421052,0.8378947368421052,0.8486140724946695,Ancestor-Descendant
0.8143459915611814,0.8143459915611814,0.8143459915611814,Ancestor-Descendant
0.8343666961913196,0.8343666961913196,0.8343666961913196,Ancestor-Descendant
0.8079331941544885,0.8372591006423982,0.8012295081967213,Ancestor-Descendant
0.8236536430834213,0.8236536430834213,0.8236536430834213,Ancestor-Descendant
0.8951663527934715,0.8951663527934715,0.8951663527934715,Ancestor-Descendant
0.7389659520807061,0.7389659520807061,0.7389659520807061,Ancestor-Descendant
0.7881773399014778,0.7881773399014778,0.786206896551724,Ancestor-Descendant
0.734793187347932,0.734793187347932,0.734793187347932,Ancestor-Descendant
