reSASC,Dollo-k,PP,Measure
0.5171150351860477,0.4095665609944559,0.3879731984724213,MP3
0.6402566844919786,0.634900553181291,0.4713690340316912,MP3
0.3655884254365237,0.37432683222133817,0.5183835502181652,MP3
0.5440759401429875,0.36962798476081465,0.41854545454545455,MP3
0.6097792267625529,0.5898347130472169,0.582030521701772,MP3
0.4365789657977405,0.4881810707561064,0.46249758939779584,MP3
0.7201034259857789,0.5321228928122756,0.46518975590612455,MP3
0.5483147910728272,0.5218279625117186,0.4995829617006529,MP3
0.2882821430567184,0.35757168526000926,0.39693639676517467,MP3
0.45048455090888634,0.4374245199050557,0.3683416426387463,MP3
0.695702280912365,0.6977671068427371,0.6804795095983046,MP3
0.2100391037131959,0.3161428146455792,0.33046617015509394,MP3
0.3338126097445565,0.44363683420806854,0.42370527840114214,MP3
0.5271469984477062,0.520266482249806,0.5098728354550793,MP3
0.40910811360897587,0.3070885492669028,0.2954273732231445,MP3
0.4194606774438365,0.4433763530483206,0.42496662725308354,MP3
0.5689644824951834,0.48748976067215133,0.5554829777405421,MP3
0.4691970032688081,0.5194450800991414,0.5404312808570355,MP3
0.5522041835445377,0.4613480835475697,0.4027897280716832,MP3
0.465546073417227,0.3605218719071349,0.48562712155716925,MP3
0.5156547757430253,0.465919278379531,0.4473482083607043,MP3
0.6702553892593843,0.6095545318491299,0.7107917994768239,MP3
0.6590207511576059,0.42089568351444134,0.46177014638870184,MP3
0.6164776045593715,0.5364029797064624,0.5746276342858574,MP3
0.4307759855642252,0.6134650759101608,0.5770612508950476,MP3
0.3395105668168227,0.6251700680272109,0.6035585170811607,MP3
0.381267794877332,0.3668821679730657,0.4382941855987678,MP3
0.5789139026909347,0.6929171668667466,0.5094431379467124,MP3
0.4075727520628808,0.4067826119839202,0.3980301356348776,MP3
0.5156550326480343,0.44942036975400607,0.555100127792524,MP3
0.6051600261267146,0.6147398214674504,0.5129468189466598,MP3
0.219488956361189,0.32272917148853614,0.38381083229252916,MP3
0.5423826252212917,0.4204211257493091,0.4345761631600624,MP3
0.4273540001752823,0.38505324576326966,0.47298273301888444,MP3
0.5632812659577602,0.5725982601738473,0.5742100442050453,MP3
0.5042361314084793,0.6177908486746619,0.4873350236711723,MP3
0.6876613961345985,0.5223780840219544,0.5148442159314228,MP3
0.4386948957428832,0.4769011962277411,0.5436648158645238,MP3
0.5398048033871448,0.49003344886123146,0.5403765482720925,MP3
0.672749099639856,0.5198297918679007,0.6535849291988838,MP3
0.46586216442705214,0.5746028904201532,0.5599691246810585,MP3
0.45446563014888075,0.3827146254346436,0.47948266231255104,MP3
0.6581322436710877,0.6502889841196653,0.6274585871410958,MP3
0.6102616296933164,0.49530533892102113,0.5467211896772275,MP3
0.42582590622253996,0.32514009207759437,0.3631493614249021,MP3
0.3990789818410796,0.47192226367298495,0.49044529118056523,MP3
0.6970695187165775,0.47110891799216925,0.505382586386929,MP3
0.6208197564740182,0.49393728109010737,0.5070928839110279,MP3
0.6371325655001892,0.6095257262828367,0.5839874692097079,MP3
0.38682186766991206,0.4705746962503865,0.3591719615010218,MP3
