Starting SASC.
Iteration: 1
Step			Log-likelihood			Temperature
1			-38012.464555			99900.000000
1000			-35620.205806			36769.542477
2000			-30468.425193			23501.721022
3000			-28528.104671			21265.130236
4000			-30491.240580			19241.389323
5000			-34668.390913			17410.241977
6000			-30829.520241			15753.359626
7000			-29601.261947			14254.157974
8000			-34685.182114			12897.631004
9000			-31039.422829			11670.200782
10000			-29278.469221			10559.581542
11000			-35289.824228			9554.656721
12000			-29983.164673			8645.367688
13000			-30965.820656			7822.613061
14000			-27081.225347			7078.157611
15000			-27867.163838			6404.549832
16000			-34199.868506			5795.047357
17000			-33670.778582			5243.549468
18000			-31265.578769			4744.536038
19000			-27836.394643			4293.012272
20000			-32233.022086			3884.458716
21000			-30209.357572			3514.786020
22000			-19033.618406			3180.294005
23000			-28822.541365			2877.634626
24000			-30648.169385			2603.778466
25000			-21193.959581			2355.984403
26000			-31525.347985			2131.772185
27000			-32397.399925			1928.897594
28000			-33978.416852			1745.329992
29000			-24050.590618			1579.231987
30000			-26613.390002			1428.941048
31000			-19038.099528			1292.952863
32000			-20297.027958			1169.906280
33000			-12237.487688			1058.569685
34000			-14868.408173			957.828671
35000			-18463.055434			866.674888
36000			-19763.717072			784.195947
37000			-12524.575104			709.566288
38000			-14226.158449			642.038917
39000			-11440.670158			580.937931
40000			-9811.486847			525.651749
41000			-18352.912310			475.626993
42000			-11458.471239			430.362949
43000			-11508.549901			389.406552
44000			-9658.810842			352.347857
45000			-9877.456162			318.815931
46000			-10218.781739			288.475142
47000			-9217.597307			261.021797
48000			-10494.622317			236.181108
49000			-8360.362593			213.704435
50000			-8899.082189			193.366803
51000			-7940.789458			174.964643
52000			-7078.050112			158.313765
53000			-6240.480375			143.247502
54000			-7229.379053			129.615051
55000			-7539.537489			117.279962
56000			-7133.523699			106.118767
57000			-6266.072314			96.019751
58000			-5213.375631			86.881830
59000			-5592.732501			78.613537
60000			-5844.830956			71.132114
61000			-5263.935056			64.362677
62000			-5037.105670			58.237467
63000			-4961.170204			52.695176
64000			-5153.280926			47.680328
65000			-4927.492584			43.142730
66000			-4825.661459			39.036961
