reSASC,Dollo-k,PP,infSCITE,Measure
1.0,0.16666666666666666,0.0,0.0,Losses Jaccard
0.5,0.6666666666666666,0.0,0.0,Losses Jaccard
0.4,0.3333333333333333,0.0,0.0,Losses Jaccard
0.0,0.0,0.0,0.0,Losses Jaccard
0.0,0.5,0.0,0.0,Losses Jaccard
0.6666666666666666,0.6666666666666666,0.0,0.0,Losses Jaccard
1.0,0.75,0.0,0.0,Losses Jaccard
1.0,0.6,0.0,0.0,Losses Jaccard
1.0,0.25,0.0,0.0,Losses Jaccard
0.3333333333333333,0.4,0.0,0.0,Losses Jaccard
0.2,0.25,0.0,0.0,Losses Jaccard
0.2,0.0,0.0,0.0,Losses Jaccard
0.3333333333333333,0.3333333333333333,0.0,0.0,Losses Jaccard
0.4,0.25,0.0,0.0,Losses Jaccard
0.75,0.3333333333333333,0.0,0.0,Losses Jaccard
0.3333333333333333,0.4,0.0,0.0,Losses Jaccard
0.2,0.3333333333333333,0.0,0.0,Losses Jaccard
0.14285714285714285,0.0,0.0,0.0,Losses Jaccard
0.6666666666666666,0.4,0.0,0.0,Losses Jaccard
0.0,0.0,0.0,0.0,Losses Jaccard
0.0,0.4,0.0,0.0,Losses Jaccard
0.4,0.5,0.0,0.0,Losses Jaccard
0.2,0.2,0.0,0.0,Losses Jaccard
0.0,0.0,0.0,0.0,Losses Jaccard
0.6666666666666666,0.4,0.0,0.0,Losses Jaccard
0.2,0.25,0.0,0.0,Losses Jaccard
0.0,0.0,0.0,0.0,Losses Jaccard
1.0,0.5,0.0,0.0,Losses Jaccard
0.6666666666666666,0.5,0.0,0.0,Losses Jaccard
0.2,0.3333333333333333,0.0,0.0,Losses Jaccard
1.0,1.0,0.0,0.0,Losses Jaccard
0.2,0.2,0.0,0.0,Losses Jaccard
0.3333333333333333,0.14285714285714285,0.0,0.0,Losses Jaccard
0.2,0.0,0.0,0.0,Losses Jaccard
0.4,0.4,0.0,0.0,Losses Jaccard
0.5,1.0,0.0,0.0,Losses Jaccard
0.16666666666666666,0.5,0.0,0.0,Losses Jaccard
0.2,0.3333333333333333,0.0,0.0,Losses Jaccard
0.16666666666666666,0.16666666666666666,0.0,0.0,Losses Jaccard
0.2,0.2,0.0,0.0,Losses Jaccard
0.2,0.5,0.0,0.0,Losses Jaccard
0.0,0.0,0.0,0.0,Losses Jaccard
0.3333333333333333,0.6,0.0,0.0,Losses Jaccard
0.5,0.0,0.0,0.0,Losses Jaccard
0.6666666666666666,1.0,0.0,0.0,Losses Jaccard
0.25,0.25,0.0,0.0,Losses Jaccard
0.4,0.4,0.0,0.0,Losses Jaccard
0.2,0.3333333333333333,0.0,0.0,Losses Jaccard
0.4,0.4,0.0,0.0,Losses Jaccard
0.2,0.16666666666666666,0.0,0.0,Losses Jaccard
