reSASC,Dollo-k,PP,infSCITE,Measure
0.956369107321966,0.9337765277422654,0.9613065326633167,0.9526908635794743,Different Lineages
0.9634397528321318,0.9605604566683964,0.9612603305785123,0.9612603305785123,Different Lineages
0.9382303839732888,0.9264705882352942,0.9346622369878184,0.9410456062291436,Different Lineages
0.9644076060458312,0.9557086614173229,0.9557086614173229,0.9623471882640587,Different Lineages
0.9488510007412899,0.9593331649406416,0.9542842867849114,0.9542842867849114,Different Lineages
0.9490824502455414,0.9411458333333333,0.9430725240447102,0.9407894736842106,Different Lineages
0.963318998229193,0.9567209775967415,0.9582284851534978,0.9604261796042618,Different Lineages
0.9573804573804573,0.9500130855796912,0.9535732916014606,0.9535732916014606,Different Lineages
0.9513590844062947,0.9513590844062947,0.9513590844062947,0.9513590844062947,Different Lineages
0.9473958333333333,0.9348397267472413,0.9363707776904949,0.9516420998189812,Different Lineages
0.9556622423044336,0.9603220241518113,0.9603220241518113,0.9603220241518113,Different Lineages
0.9575178997613365,0.9471652593486127,0.9499518768046199,0.9544478893393752,Different Lineages
0.9381468110709987,0.9571183533447685,0.9571183533447685,0.9571183533447685,Different Lineages
0.9571059431524549,0.9398220826792254,0.962409886714727,0.9623128549303045,Different Lineages
0.9537846615038721,0.9366073665747933,0.9478412777639131,0.9366073665747933,Different Lineages
0.9455857856746253,0.9356270810210876,0.9350721420643728,0.9483182936833471,Different Lineages
0.9563558311471501,0.9562240156517486,0.9645803008248423,0.9702539298669891,Different Lineages
0.9418074550817913,0.9385683760683762,0.9385683760683762,0.9348290598290598,Different Lineages
0.9514093959731543,0.9478237361449041,0.9472830494728304,0.9450311399945844,Different Lineages
0.9530540131246845,0.9376288659793814,0.9527439024390243,0.9567854435178165,Different Lineages
0.9166920964296613,0.9073078139829167,0.9184049079754601,0.9184049079754601,Different Lineages
0.9667308221061314,0.9643547941420282,0.9663541092112521,0.9663541092112521,Different Lineages
0.948905109489051,0.9442800788954634,0.9442800788954634,0.9500978473581213,Different Lineages
0.9387864207431168,0.9404825737265415,0.9404825737265415,0.9256505576208178,Different Lineages
0.9555555555555557,0.9606854838709677,0.9566968781470293,0.9566968781470293,Different Lineages
0.9489953632148377,0.9415128671692229,0.9470421079824335,0.9493801652892563,Different Lineages
0.967816091954023,0.9604807025652877,0.9608886831751909,0.9597966728280961,Different Lineages
0.9647058823529412,0.962888665997994,0.9630184907546225,0.9647058823529412,Different Lineages
0.9581464872944694,0.9555444555444556,0.9581464872944694,0.9518796992481203,Different Lineages
0.9511329511329512,0.9481276005547851,0.9536423841059603,0.9568562791975818,Different Lineages
0.9487962021024077,0.936360509115927,0.9231815091774304,0.9400736524941413,Different Lineages
0.9653371320037986,0.9631215798239352,0.960379596678529,0.960379596678529,Different Lineages
0.9520833333333333,0.9295400159532038,0.9335451416468097,0.9427083333333333,Different Lineages
0.96126594237128,0.9499640890591333,0.9636105860113421,0.9609652235628106,Different Lineages
0.9549169522805168,0.9444144630329195,0.9580456718003186,0.9516471838469713,Different Lineages
0.9455119768360095,0.9590799679058573,0.9465325569084172,0.9479249273063706,Different Lineages
0.9708097928436911,0.9543171490074145,0.9613835583984839,0.9678328246067152,Different Lineages
0.9283258397249404,0.9360669004585918,0.949107380762057,0.9376151618847065,Different Lineages
0.9462756293797041,0.9359243697478993,0.9447916666666667,0.944199325201142,Different Lineages
0.9490813648293963,0.9592108770994402,0.9592108770994402,0.9559882635369432,Different Lineages
0.9288902112466528,0.9378733572281959,0.9397374701670644,0.9397374701670644,Different Lineages
0.9541238405615442,0.929267042542286,0.952619704186513,0.9607310447023957,Different Lineages
0.9433083096039349,0.9519079979090435,0.9509138381201044,0.9509138381201044,Different Lineages
0.9460139860139859,0.9235159817351599,0.9482758620689655,0.946725860155383,Different Lineages
0.9604056011588604,0.9630888780961631,0.9594398841139546,0.9624060150375939,Different Lineages
0.9330543933054393,0.9215922798552472,0.9139784946236559,0.9221663213968629,Different Lineages
0.9579702716555611,0.9666495638789122,0.9636828644501279,0.9502677888293803,Different Lineages
0.9624838292367399,0.9596038571800884,0.9596038571800884,0.9585181320114793,Different Lineages
0.950026301946344,0.9536423841059604,0.9473407056345445,0.9481946624803768,Different Lineages
0.9293406882059365,0.9234856535600426,0.9201680672268909,0.9202114271331489,Different Lineages
