reSASC,Dollo-k,PP,infSCITE,Measure
0.6337465564738292,0.31015331786623207,0.42717545346083996,0.3702465497124804,MP3
0.54207030452737,0.634900553181291,0.4713690340316912,0.44607363896994456,MP3
0.642706726790116,0.37798640384530613,0.5183835502181652,0.5173285464500426,MP3
0.40053729772319957,0.35174344200204455,0.41854545454545455,0.5033577401325766,MP3
0.3868749664796943,0.6176172090310021,0.582030521701772,0.5682293464521142,MP3
0.5326957652656169,0.4881810707561064,0.46249758939779584,0.5032638928427766,MP3
0.7146897220426632,0.6472266756565477,0.46518975590612455,0.44926922230741245,MP3
0.6136512083605487,0.512323826438482,0.4995829617006529,0.47673242667331006,MP3
0.41703824386897614,0.3628027679973544,0.39693639676517467,0.37821544549496183,MP3
0.4724125304300604,0.40521155477220194,0.3683416426387463,0.5067598247615744,MP3
0.4807095915584363,0.6804112455091418,0.6804795095983046,0.6403623999877797,MP3
0.40379113898949415,0.257484100447228,0.33046617015509394,0.4401614064730169,MP3
0.32394920547289685,0.4432563798697928,0.42370527840114214,0.3997936677319074,MP3
0.5308609085970076,0.43674139449385135,0.5098728354550793,0.5941692145113728,MP3
0.3950634611209366,0.2884802501823552,0.2959729980569735,0.26310134693034476,MP3
0.48223318914088253,0.4472524651325359,0.4245932346226375,0.43295038473407454,MP3
0.49298292662263915,0.46397333858787415,0.5554829777405421,0.5772540857452315,MP3
0.42239167920304604,0.5069890540049401,0.5404312808570355,0.5082047942949314,MP3
0.49250444480279654,0.41061502378849823,0.4027897280716832,0.37953076494619264,MP3
0.41783268927321465,0.36323010498535874,0.48562712155716925,0.5197877242060227,MP3
0.3460699981499324,0.4547014903282134,0.4473482083607043,0.42745167029350073,MP3
0.5265934262496684,0.6577873305450131,0.7107917994768239,0.6677952401224291,MP3
0.49530777195947295,0.4328327587063768,0.46177014638870184,0.572475831134336,MP3
0.37328152556435124,0.5364029797064624,0.5746276342858574,0.5434686096638663,MP3
0.6083741506399317,0.6155508670271209,0.5770612508950476,0.5485199680339045,MP3
0.43831617471270207,0.5336535850491289,0.6035585170811607,0.5725003471793003,MP3
0.41487567167625033,0.43353034598183304,0.4382941855987678,0.4157688093498904,MP3
0.6867226890756303,0.5745083944280416,0.5094431379467124,0.6354344004742319,MP3
0.4236300097807878,0.39877331311213576,0.3980301356348776,0.40941832845887344,MP3
0.4556048286277216,0.48373944753606357,0.555100127792524,0.5331175778895482,MP3
0.6328833732491472,0.6147398214674504,0.5129468189466598,0.4926562001679122,MP3
0.42062468670388564,0.5700001385344599,0.38381083229252916,0.36580464859704453,MP3
0.5706331388998155,0.3956385462531542,0.4345761631600624,0.4333985361156636,MP3
0.3820566140798284,0.2473019533625994,0.47298273301888444,0.4544110383735662,MP3
0.5056376338915968,0.5130375238767223,0.5742100442050453,0.5138110530232177,MP3
0.39515131173916973,0.6177908486746619,0.4873350236711723,0.4572403626038233,MP3
0.515762294831289,0.462926760380718,0.5148442159314228,0.6007620925566369,MP3
0.34571650282290023,0.4769011962277411,0.5436648158645238,0.515634980592355,MP3
0.44274478192831473,0.49003344886123146,0.5403765482720925,0.5158723467471867,MP3
0.4491346506872025,0.651813574485444,0.6535849291988838,0.6148793260126504,MP3
0.3679283210836229,0.5746028904201532,0.5599691246810585,0.5296137513565475,MP3
0.39708969953631695,0.2761427246929998,0.47948266231255104,0.43862103011354286,MP3
0.4751529671129595,0.678700612419978,0.6274585871410958,0.5910871210551094,MP3
0.5776017991177964,0.3391056916532691,0.5467211896772275,0.5184543223239247,MP3
0.4304151345188301,0.5621722989781469,0.3631493614249021,0.3966941560194961,MP3
0.5945285389837053,0.5205070666472066,0.49044529118056523,0.496327216693289,MP3
0.38398733191600126,0.6905640118144881,0.505382586386929,0.6361562112726205,MP3
0.4747470569965515,0.4929793857653845,0.5070928839110279,0.4838004068501299,MP3
0.45610837171090324,0.6361088711552689,0.5839874692097079,0.5799098771297411,MP3
0.39973686922266144,0.3413052320447674,0.35978217206885243,0.2580534569074556,MP3
