reSASC,Dollo-k,PP,infSCITE,Measure
0.6663763698381595,0.4955630431418694,0.4568391508237853,0.41644354018293234,MP3
0.5100077596869991,0.3652307660757379,0.37371441741490113,0.42047032172652304,MP3
0.6566801619433198,0.48765741257610323,0.4722294808513063,0.4935945464825727,MP3
0.4796683776557082,0.4205499252206743,0.4215174867748219,0.42749024227765303,MP3
0.5079816773464872,0.4458836971900394,0.4400061493416132,0.40792012136407574,MP3
0.6205725554816311,0.5064813946209038,0.5123094156954223,0.4538632724422983,MP3
0.4500568486325573,0.48276662292787703,0.4702729373838759,0.4486466647694214,MP3
0.6713477030263444,0.43744870020198334,0.5093687596116447,0.5183483174858093,MP3
0.6840675111944583,0.6618316812736806,0.5925086038320151,0.552665425041474,MP3
0.5900894568945647,0.5678261098884618,0.5021735055363871,0.4632211171727408,MP3
0.5677733637436687,0.4972896193319794,0.5237455631760874,0.4994917132719741,MP3
0.44823375015322997,0.5542855069308368,0.48311825845346124,0.4721256001498485,MP3
0.46620937530256923,0.46994266548224567,0.4665339880875049,0.4928481928804359,MP3
0.5881204791610853,0.5119040252621869,0.4746365082489017,0.45486556607393214,MP3
0.6014227760841334,0.5051014073967741,0.47055117775115285,0.4489091978721329,MP3
0.6662831722656849,0.5469013652400675,0.49736919322010054,0.44283753533813264,MP3
0.5577521255270615,0.4898485141239891,0.42604081755860534,0.43071209554920353,MP3
0.5003376832642945,0.4955788251204562,0.4673536621861423,0.4634075648207361,MP3
0.5469229742357495,0.6301810249148456,0.5770997129277453,0.5474237780675959,MP3
0.5649229974364757,0.47213757428691794,0.5060048417284823,0.5105281854769097,MP3
0.4973432596908971,0.5074324203797752,0.4945008615456061,0.4707308497589364,MP3
0.2524716446874049,0.21587625238357153,0.24190941605328106,0.3201883560054761,MP3
0.5314615783975123,0.5633196656993854,0.5181472483542928,0.4927490886192885,MP3
0.4212271995433877,0.49519003231287806,0.38481346170239655,0.32743180722151094,MP3
0.347264538808917,0.43920999194560206,0.4545695565341781,0.4366143261159602,MP3
0.5197954192716481,0.48588527123365577,0.4674488075660635,0.4870426757424837,MP3
0.509077014441983,0.36336746696780425,0.3698245826637008,0.4660161055880542,MP3
0.5936831478047,0.5996518881795967,0.5360973214578485,0.4948951919602038,MP3
0.5565353073517672,0.47709524791536595,0.44996505119947444,0.4340262224883563,MP3
0.5447975037146328,0.5058162229755331,0.4729476265984286,0.4521348960272434,MP3
0.6271514481233151,0.5392643962687945,0.49050950779418795,0.398097436764499,MP3
0.5651607059707583,0.5119315622279094,0.47275440592381524,0.3903175313996602,MP3
0.542923666927417,0.5152215700017146,0.4881729641021136,0.4919132093265883,MP3
0.637233815378153,0.5379730518738083,0.5848334744552859,0.5274327256225146,MP3
0.6048219048715437,0.44544855007144896,0.47789269195806544,0.2788623361094083,MP3
0.4021322398498832,0.34809815925080795,0.3228419161492135,0.37448340033694705,MP3
0.49810565082218305,0.25853647475846636,0.31865458349523224,0.42153476669926293,MP3
0.5634946949602122,0.5644821830321504,0.5118681895215766,0.4868109854198601,MP3
0.6634390906655441,0.6358069577863676,0.47166591586525275,0.44662685127409163,MP3
0.5579084165441586,0.3672923634930526,0.40585682257384775,0.40000859961797963,MP3
0.5558179216716876,0.551162014307225,0.5020613965374634,0.5818611129005394,MP3
0.598011466724726,0.492828663695723,0.42175020018899745,0.3598262556182208,MP3
0.48336567613552295,0.46453185586901236,0.43053526962410904,0.4785109871057056,MP3
0.5339390123749426,0.6357304144819932,0.40811976248049003,0.5462368892072694,MP3
0.4434145446772563,0.3269447674061783,0.3323178006309034,0.3532283477958599,MP3
0.6549096451121271,0.3521841597897279,0.3551726557839799,0.453590236812028,MP3
0.3642437974379673,0.45733831055387847,0.4248677311412493,0.5325489314764884,MP3
0.48218028056764084,0.5058990313711539,0.43023449785527024,0.24190998723040105,MP3
0.4487569679787493,0.5537049132738224,0.4509178421995785,0.40449675478838965,MP3
0.43561682005486385,0.46449025319315845,0.41849558190318586,0.3775905379112504,MP3
