reSASC,Dollo-k,PP,infSCITE,Measure
0.9494605337876207,0.9428571428571428,0.9428571428571428,0.9380022962112514,Different Lineages
0.9492988133764833,0.9389189189189189,0.9389189189189189,0.9480764057035242,Different Lineages
0.9586690927995841,0.9435654008438819,0.9474513925380977,0.9513089005235602,Different Lineages
0.9390380313199105,0.9353205849268842,0.9394618834080717,0.9403528423410809,Different Lineages
0.9338374291115311,0.9274017467248907,0.9274017467248907,0.9203734211971444,Different Lineages
0.9235092101155167,0.9148124602670057,0.9322784810126582,0.9066503965832825,Different Lineages
0.9454061251664447,0.9440993788819875,0.9448441247002397,0.9464428457234212,Different Lineages
0.9519310919699917,0.9308390022675735,0.9481316229782487,0.949584487534626,Different Lineages
0.9539823008849557,0.9539823008849557,0.9503087327256688,0.9508967950602765,Different Lineages
0.9382192610539069,0.9438543247344461,0.9346582354712436,0.9243098842386466,Different Lineages
0.9487312273433455,0.9403765690376569,0.9481865284974094,0.9505053122570614,Different Lineages
0.9524520786656709,0.9619308285643194,0.9604968944099379,0.9590875278948674,Different Lineages
0.9376456876456878,0.9312169312169313,0.9371528792750657,0.9447674418604651,Different Lineages
0.9587732528908999,0.9488089204257476,0.9488089204257476,0.9519959575543203,Different Lineages
0.9492971887550201,0.9490927419354839,0.9490927419354839,0.9495967741935483,Different Lineages
0.9447674418604651,0.9377182770663561,0.9383003492433062,0.9296829971181556,Different Lineages
0.9456226209896682,0.9403719912472648,0.9324287652645862,0.9399083804904338,Different Lineages
0.9459232277949006,0.941909889487107,0.941909889487107,0.9447095144541118,Different Lineages
0.9530065689742294,0.9569620253164557,0.9574683544303798,0.9524050632911392,Different Lineages
0.9551265981448985,0.948051948051948,0.9493639311549015,0.9547141796585004,Different Lineages
0.9608194622279129,0.9561177077955603,0.9561177077955603,0.9542280837858806,Different Lineages
0.9522015540381445,0.9421606118546844,0.9421606118546844,0.9520901831845937,Different Lineages
0.9361004915346806,0.9358552631578947,0.9358552631578947,0.924119241192412,Different Lineages
0.9372559229367352,0.9579611140304781,0.944070429829104,0.9253205934121198,Different Lineages
0.9353367319559969,0.9405346426623022,0.9379760609357999,0.9423286180631121,Different Lineages
0.9534469600610531,0.9504950495049505,0.9464874461070252,0.9544088176352705,Different Lineages
0.9591097308488613,0.9557752341311133,0.9549085287297089,0.9604344453064391,Different Lineages
0.9510453850076492,0.9498207885304658,0.9459459459459459,0.9476093591047813,Different Lineages
0.9473974111814928,0.9441821716189946,0.9458784346378019,0.9495728850923119,Different Lineages
0.9582909460834181,0.9550936617911213,0.9550936617911213,0.9550936617911213,Different Lineages
0.957908496732026,0.9483938915218535,0.9458749343142406,0.93945613134941,Different Lineages
0.9444587961766985,0.943093636833937,0.943093636833937,0.9390952741976245,Different Lineages
0.9404861693210395,0.9372900335946249,0.9378499440089586,0.9367159185949261,Different Lineages
0.9507565337001375,0.9423076923076923,0.9523809523809524,0.9491617090319091,Different Lineages
0.9522852837769966,0.9416243654822336,0.9416243654822336,0.9248192771084337,Different Lineages
0.9490952955367913,0.9450230079922499,0.9465538089480049,0.9518768046198267,Different Lineages
0.954477981197427,0.9369188238250817,0.9485000000000001,0.956973293768546,Different Lineages
0.9558670820353063,0.9563398692810458,0.9563398692810458,0.9446456285566477,Different Lineages
0.9628088426527959,0.9628088426527959,0.9600622406639004,0.9478551245825841,Different Lineages
0.9598191863385233,0.9487309644670051,0.9581348708949612,0.9513184584178499,Different Lineages
0.9431961625852058,0.9469138938277878,0.9442473390775469,0.9511581067472307,Different Lineages
0.950291585670647,0.9494725152692949,0.9382716049382716,0.9415300546448089,Different Lineages
0.9529030650386245,0.9504504504504505,0.9504504504504505,0.9555500372485721,Different Lineages
0.9598991172761665,0.9631126831733199,0.9602215508559919,0.9495861550037622,Different Lineages
0.9485049833887044,0.9367301231802911,0.9399944180854033,0.9363561868341983,Different Lineages
0.9487785657998424,0.9344653754311489,0.9339347306977978,0.937632135306554,Different Lineages
0.9604196471149261,0.960976777591573,0.9589829695370593,0.9596153846153846,Different Lineages
0.9517453798767967,0.9534105534105534,0.9445438282647586,0.9274509803921569,Different Lineages
0.9403693931398417,0.9588377723970943,0.9493873201917954,0.9485138004246284,Different Lineages
0.9584059775840598,0.9614614614614613,0.9547738693467338,0.9565864549739519,Different Lineages
