Starting SASC.
Iteration: 1
Step			Log-likelihood			Temperature
1			-29669.271651			99900.000000
1000			-25936.058101			36769.542477
2000			-26790.364570			23501.721022
3000			-26680.203177			21265.130236
4000			-25805.394964			19241.389323
5000			-26944.320759			17410.241977
6000			-25271.151776			15753.359626
7000			-22731.874371			14254.157974
8000			-27264.474960			12897.631004
9000			-24666.372409			11670.200782
10000			-23638.552252			10559.581542
11000			-21488.182395			9554.656721
12000			-23110.146925			8645.367688
13000			-25048.673854			7822.613061
14000			-24196.000630			7078.157611
15000			-27152.448711			6404.549832
16000			-19967.271850			5795.047357
17000			-26674.118968			5243.549468
18000			-28220.703474			4744.536038
19000			-26432.611278			4293.012272
20000			-20509.930388			3884.458716
21000			-24569.704882			3514.786020
22000			-26180.489170			3180.294005
23000			-19990.230690			2877.634626
24000			-26441.865215			2603.778466
25000			-23982.800001			2355.984403
26000			-25891.741412			2131.772185
27000			-23224.219873			1928.897594
28000			-28472.884250			1745.329992
29000			-19858.368339			1579.231987
30000			-16798.057171			1428.941048
31000			-23766.916503			1292.952863
32000			-16698.102580			1169.906280
33000			-19609.873346			1058.569685
34000			-14147.867649			957.828671
35000			-21790.957589			866.674888
36000			-21178.982662			784.195947
37000			-13157.582076			709.566288
38000			-16972.811224			642.038917
39000			-12437.389855			580.937931
40000			-14683.808587			525.651749
41000			-10870.098406			475.626993
42000			-16122.847283			430.362949
43000			-12571.392607			389.406552
44000			-11443.204405			352.347857
45000			-12530.741124			318.815931
46000			-10635.202658			288.475142
47000			-10953.486163			261.021797
48000			-10525.706908			236.181108
49000			-10411.062296			213.704435
50000			-9278.085859			193.366803
51000			-8791.114992			174.964643
52000			-10214.522203			158.313765
53000			-8892.462317			143.247502
54000			-7282.144312			129.615051
55000			-7746.226684			117.279962
56000			-7752.395976			106.118767
57000			-5447.489368			96.019751
58000			-5937.099172			86.881830
59000			-4913.982169			78.613537
60000			-5746.807613			71.132114
61000			-4617.645971			64.362677
62000			-4408.905205			58.237467
63000			-3846.850434			52.695176
64000			-3785.981648			47.680328
65000			-3652.544720			43.142730
66000			-3550.552328			39.036961
67000			-3119.940615			35.321926
68000			-2530.003917			31.960441
69000			-2501.611774			28.918858
70000			-2609.618029			26.166734
71000			-2645.663119			23.676522
72000			-2583.219756			21.423296
73000			-2564.151896			19.384503
74000			-2435.180671			17.539736
75000			-2372.543788			15.870530
76000			-2325.180545			14.360177
77000			-2245.566432			12.993561
78000			-2048.783048			11.757001
79000			-1935.472503			10.638121
80000			-1844.443477			9.625722
81000			-1655.216279			8.709670
82000			-1616.758025			7.880796
83000			-1626.243575			7.130803
84000			-1611.066695			6.452185
85000			-1622.449355			5.838150
86000			-1624.346465			5.282550
87000			-1622.449355			4.779825
88000			-1612.963805			4.324943
89000			-1597.786926			3.913350
90000			-1584.507156			3.540928
91000			-1592.095596			3.203948
92000			-1595.889816			2.899038
93000			-1560.360780			2.623145
94000			-1556.566560			2.373508
95000			-1560.360780			2.147628
96000			-1562.257890			1.943244
97000			-1554.669450			1.758311
98000			-1548.978120			1.590978
99000			-1550.875230			1.439569
100000			-1550.875230			1.302570
101000			-1548.978120			1.178608
102000			-1490.167710			1.066443
103000			-1486.373490			0.964953
104000			-1486.373490			0.873121
105000			-1486.373490			0.790029
106000			-1486.373490			0.714844
107000			-1486.373490			0.646814
108000			-1476.887941			0.585259
109000			-1476.887941			0.529561
110000			-1473.093721			0.479165
111000			-1473.093721			0.433564
112000			-1471.196611			0.392303
113000			-1471.196611			0.354969
114000			-1438.945741			0.321187
115000			-1433.254411			0.290621
116000			-1433.254411			0.262963
