Starting SASC.
Iteration: 1
Step			Log-likelihood			Temperature
1			-26264.629047			99900.000000
1000			-22364.631086			36769.542477
2000			-20019.134444			23501.721022
3000			-26637.927825			21265.130236
4000			-23871.311515			19241.389323
5000			-23562.179609			17410.241977
6000			-26657.148972			15753.359626
7000			-20821.374516			14254.157974
8000			-21253.965363			12897.631004
9000			-23344.366748			11670.200782
10000			-25181.918656			10559.581542
11000			-25012.184451			9554.656721
12000			-25140.918225			8645.367688
13000			-22532.491537			7822.613061
14000			-22618.752903			7078.157611
15000			-21595.014879			6404.549832
16000			-23236.586266			5795.047357
17000			-26562.126367			5243.549468
18000			-19758.166014			4744.536038
19000			-24722.430999			4293.012272
20000			-21421.130165			3884.458716
21000			-21502.516243			3514.786020
22000			-22407.780815			3180.294005
23000			-24732.825483			2877.634626
24000			-16167.707836			2603.778466
25000			-18583.286051			2355.984403
26000			-18739.848925			2131.772185
27000			-24430.985636			1928.897594
28000			-21486.647306			1745.329992
29000			-17547.326089			1579.231987
30000			-20715.382705			1428.941048
31000			-24460.861434			1292.952863
32000			-18490.028484			1169.906280
33000			-19733.966810			1058.569685
34000			-16323.584491			957.828671
35000			-15139.937450			866.674888
36000			-16885.261118			784.195947
37000			-11813.136408			709.566288
38000			-13396.742503			642.038917
39000			-13534.375427			580.937931
40000			-12587.833356			525.651749
41000			-12136.885470			475.626993
42000			-16268.617279			430.362949
43000			-12739.735474			389.406552
44000			-13123.306521			352.347857
45000			-12985.019866			318.815931
46000			-11061.476297			288.475142
47000			-11240.117139			261.021797
48000			-10316.278538			236.181108
49000			-10296.571450			213.704435
50000			-10784.794358			193.366803
51000			-9445.704414			174.964643
52000			-10635.928363			158.313765
53000			-10096.697580			143.247502
54000			-9273.357686			129.615051
55000			-8980.880215			117.279962
56000			-8409.559829			106.118767
57000			-6874.003195			96.019751
58000			-7507.856586			86.881830
59000			-6378.190245			78.613537
60000			-6429.440230			71.132114
61000			-5800.728583			64.362677
62000			-5797.605845			58.237467
63000			-4891.010552			52.695176
64000			-4042.758534			47.680328
65000			-3468.837303			43.142730
66000			-3030.449468			39.036961
67000			-3219.321879			35.321926
68000			-3037.586361			31.960441
69000			-3117.103714			28.918858
70000			-2882.281369			26.166734
71000			-2989.965091			23.676522
72000			-2878.229122			21.423296
73000			-2895.141845			19.384503
74000			-2643.568045			17.539736
75000			-2694.757761			15.870530
76000			-2441.222344			14.360177
77000			-2201.772411			12.993561
78000			-2096.288089			11.757001
79000			-2161.030627			10.638121
80000			-2157.236407			9.625722
81000			-1908.455766			8.709670
82000			-1914.147096			7.880796
83000			-1914.147096			7.130803
84000			-1648.898001			6.452185
85000			-1555.939612			5.838150
86000			-1508.406501			5.282550
87000			-1497.023842			4.779825
88000			-1512.200721			4.324943
89000			-1506.509392			3.913350
90000			-1491.332512			3.540928
91000			-1497.023842			3.203948
92000			-1495.126732			2.899038
93000			-1455.287422			2.623145
94000			-1457.184532			2.373508
95000			-1466.670082			2.147628
96000			-1464.772972			1.943244
97000			-1464.772972			1.758311
98000			-1459.081642			1.590978
99000			-1459.081642			1.439569
100000			-1459.081642			1.302570
101000			-1459.081642			1.178608
102000			-1447.698982			1.066443
103000			-1443.904762			0.964953
104000			-1440.110542			0.873121
105000			-1440.110542			0.790029
